cust_id,order_date,order_num
3541407,2018-08-20,3541407-41
3541407,2018-08-24,3541407-35
3541407,2018-09-03,3541407-23
3541407,2018-09-08,3541407-13
3541407,2018-01-01,3541407-4
3541407,2018-09-17,3541407-17
3541407,2018-09-19,3541407-39
3541407,2018-09-23,3541407-32
3541407,2018-01-12,3541407-34
3541407,2018-10-04,3541407-10
3541407,2018-10-13,3541407-12
3541407,2018-10-16,3541407-20
3541407,2018-02-06,3541407-33
3541407,2018-10-23,3541407-6
3541407,2018-10-24,3541407-19
3541407,2018-02-11,3541407-21
3541407,2018-10-25,3541407-27
3541407,2018-02-13,3541407-36
3541407,2018-02-17,3541407-31
3541407,2018-11-03,3541407-29
3541407,2018-02-28,3541407-28
3541407,2018-03-03,3541407-26
3541407,2018-03-04,3541407-7
3541407,2018-03-05,3541407-45
3541407,2018-11-24,3541407-5
3541407,2018-11-27,3541407-9
3541407,2018-12-01,3541407-40
3541407,2018-12-03,3541407-37
3541407,2018-12-09,3541407-50
3541407,2018-04-01,3541407-24
3541407,2018-04-04,3541407-30
3541407,2018-12-25,3541407-49
3541407,2018-04-24,3541407-48
3541407,2018-04-28,3541407-46
3541407,2018-05-09,3541407-44
5346463,2018-05-15,5346463-47
5346463,2018-05-23,5346463-39
5346463,2018-06-09,5346463-9
5346463,2018-06-15,5346463-29
5346463,2018-06-22,5346463-35
5346463,2018-07-02,5346463-3
5346463,2018-07-02,5346463-44
5346463,2018-07-04,5346463-22
5346463,2018-07-08,5346463-46
5346463,2018-07-12,5346463-27
5346463,2018-07-16,5346463-17
5346463,2018-07-19,5346463-2
5346463,2018-08-04,5346463-12
5346463,2018-08-05,5346463-37
5346463,2018-08-11,5346463-13
5346463,2018-08-16,5346463-41
5346463,2018-08-26,5346463-24
5346463,2018-09-07,5346463-48
5346463,2018-09-20,5346463-19
5346463,2018-01-14,5346463-4
5346463,2018-01-17,5346463-32
5346463,2018-10-02,5346463-40
5346463,2018-01-20,5346463-42
5346463,2018-01-20,5346463-45
5346463,2018-01-23,5346463-23
5346463,2018-10-10,5346463-33
5346463,2018-10-13,5346463-30
5346463,2018-10-17,5346463-49
5346463,2018-02-07,5346463-43
5346463,2018-10-23,5346463-34
5346463,2018-02-13,5346463-50
5346463,2018-02-18,5346463-16
5346463,2018-02-18,5346463-14
5346463,2018-11-10,5346463-5
5346463,2018-03-06,5346463-18
5346463,2018-11-19,5346463-38
5346463,2018-03-16,5346463-6
5346463,2018-03-18,5346463-15
5346463,2018-12-01,5346463-1
5346463,2018-12-03,5346463-10
5346463,2018-03-27,5346463-25
5346463,2018-12-12,5346463-20
5346463,2018-04-03,5346463-8
5346463,2018-12-19,5346463-11
5346463,2018-12-19,5346463-36
5346463,2018-04-08,5346463-26
5346463,2018-04-09,5346463-7
5346463,2018-04-11,5346463-28
5346463,2018-04-13,5346463-31
5346463,2018-04-28,5346463-21
1225119,2018-05-13,1225119-1
1225119,2018-05-17,1225119-49
1225119,2018-06-02,1225119-4
1225119,2018-06-09,1225119-42
1225119,2018-06-22,1225119-50
1225119,2018-06-23,1225119-22
1225119,2018-07-07,1225119-27
1225119,2018-07-15,1225119-29
1225119,2018-08-12,1225119-2
1225119,2018-08-16,1225119-48
1225119,2018-09-08,1225119-39
1225119,2018-09-09,1225119-9
1225119,2018-09-12,1225119-7
1225119,2018-01-04,1225119-41
1225119,2018-01-06,1225119-43
1225119,2018-09-19,1225119-19
1225119,2018-01-07,1225119-11
1225119,2018-09-22,1225119-6
1225119,2018-01-11,1225119-13
1225119,2018-01-12,1225119-25
1225119,2018-09-25,1225119-47
1225119,2018-01-14,1225119-37
1225119,2018-10-05,1225119-18
1225119,2018-01-23,1225119-23
1225119,2018-02-07,1225119-8
1225119,2018-02-10,1225119-26
1225119,2018-02-14,1225119-17
1225119,2018-02-19,1225119-44
1225119,2018-02-24,1225119-21
1225119,2018-03-04,1225119-45
1225119,2018-03-08,1225119-34
1225119,2018-11-22,1225119-10
1225119,2018-11-28,1225119-46
1225119,2018-03-20,1225119-20
1225119,2018-03-25,1225119-15
1225119,2018-04-01,1225119-40
1225119,2018-04-04,1225119-30
1225119,2018-12-16,1225119-16
1225119,2018-04-10,1225119-36
1225119,2018-12-22,1225119-38
1225119,2018-12-25,1225119-24
1225119,2018-12-25,1225119-35
1225119,2018-04-14,1225119-32
1225119,2018-12-28,1225119-28
1225119,2018-04-19,1225119-14
1225119,2018-04-19,1225119-3
1225119,2018-04-19,1225119-31
1225119,2018-05-02,1225119-12
1225119,2018-05-09,1225119-5
1225119,2018-05-12,1225119-33
6611871,2018-05-16,6611871-8
6611871,2018-05-17,6611871-2
6611871,2018-06-12,6611871-14
6611871,2018-06-27,6611871-13
6611871,2018-07-03,6611871-4
6611871,2018-07-14,6611871-47
6611871,2018-07-18,6611871-20
6611871,2018-07-19,6611871-46
6611871,2018-07-20,6611871-11
6611871,2018-07-23,6611871-50
6611871,2018-07-26,6611871-34
6611871,2018-08-03,6611871-5
6611871,2018-08-03,6611871-18
6611871,2018-08-10,6611871-26
6611871,2018-08-15,6611871-6
6611871,2018-08-24,6611871-40
6611871,2018-09-01,6611871-43
6611871,2018-09-05,6611871-42
6611871,2018-09-14,6611871-41
6611871,2018-01-02,6611871-9
6611871,2018-09-23,6611871-29
6611871,2018-09-25,6611871-33
6611871,2018-01-14,6611871-3
6611871,2018-01-17,6611871-38
6611871,2018-10-06,6611871-16
6611871,2018-01-27,6611871-32
6611871,2018-01-27,6611871-35
6611871,2018-02-14,6611871-1
6611871,2018-10-28,6611871-10
6611871,2018-02-16,6611871-19
6611871,2018-02-17,6611871-49
6611871,2018-02-18,6611871-39
6611871,2018-03-03,6611871-44
6611871,2018-11-14,6611871-36
6611871,2018-03-07,6611871-45
6611871,2018-11-22,6611871-30
6611871,2018-11-22,6611871-17
6611871,2018-11-24,6611871-15
6611871,2018-11-26,6611871-7
6611871,2018-03-20,6611871-25
6611871,2018-03-22,6611871-27
6611871,2018-12-05,6611871-24
6611871,2018-12-05,6611871-22
6611871,2018-12-11,6611871-31
6611871,2018-04-09,6611871-37
6611871,2018-04-15,6611871-23
6611871,2018-04-17,6611871-48
6611871,2018-04-20,6611871-28
6611871,2018-04-27,6611871-12
6611871,2018-05-02,6611871-21
525984,2018-05-15,525984-29
525984,2018-06-15,525984-17
525984,2018-06-25,525984-47
525984,2018-06-25,525984-39
525984,2018-06-26,525984-31
525984,2018-06-27,525984-16
525984,2018-07-07,525984-13
525984,2018-07-10,525984-4
525984,2018-07-15,525984-8
525984,2018-07-16,525984-6
525984,2018-07-21,525984-15
525984,2018-08-12,525984-37
525984,2018-08-27,525984-19
525984,2018-08-28,525984-42
525984,2018-09-10,525984-5
525984,2018-09-11,525984-27
525984,2018-01-03,525984-25
525984,2018-01-04,525984-9
525984,2018-01-08,525984-3
525984,2018-01-09,525984-33
525984,2018-01-12,525984-21
525984,2018-01-14,525984-43
525984,2018-01-17,525984-18
525984,2018-01-23,525984-24
525984,2018-02-05,525984-40
525984,2018-02-05,525984-28
525984,2018-10-19,525984-10
525984,2018-02-07,525984-14
525984,2018-10-22,525984-50
525984,2018-02-10,525984-44
525984,2018-10-24,525984-22
525984,2018-02-14,525984-12
525984,2018-02-16,525984-32
525984,2018-11-05,525984-34
525984,2018-02-24,525984-23
525984,2018-11-07,525984-46
525984,2018-03-08,525984-41
525984,2018-03-12,525984-36
525984,2018-12-02,525984-45
525984,2018-03-28,525984-48
525984,2018-12-12,525984-38
525984,2018-12-16,525984-35
525984,2018-04-05,525984-2
525984,2018-04-07,525984-1
525984,2018-04-07,525984-7
525984,2018-12-27,525984-26
525984,2018-12-28,525984-11
525984,2018-04-26,525984-30
525984,2018-05-06,525984-49
525984,2018-05-09,525984-20
4000,2018-05-20,4000-37
4000,2018-05-24,4000-12
4000,2018-06-15,4000-4
4000,2018-06-21,4000-33
4000,2018-06-28,4000-46
4000,2018-07-05,4000-10
4000,2018-07-06,4000-48
4000,2018-07-18,4000-1
4000,2018-07-23,4000-7
4000,2018-08-02,4000-35
4000,2018-08-07,4000-13
4000,2018-08-10,4000-42
4000,2018-08-17,4000-18
4000,2018-08-26,4000-39
4000,2018-09-10,4000-8
4000,2018-09-11,4000-34
4000,2018-09-15,4000-49
4000,2018-09-26,4000-2
4000,2018-01-16,4000-29
4000,2018-01-26,4000-15
4000,2018-10-17,4000-28
4000,2018-02-05,4000-26
4000,2018-02-07,4000-21
4000,2018-10-22,4000-43
4000,2018-10-28,4000-38
4000,2018-11-01,4000-36
4000,2018-11-01,4000-27
4000,2018-11-03,4000-19
4000,2018-11-03,4000-22
4000,2018-02-22,4000-44
4000,2018-02-24,4000-20
4000,2018-11-16,4000-5
4000,2018-03-14,4000-45
4000,2018-11-26,4000-30
4000,2018-03-18,4000-50
4000,2018-03-19,4000-11
4000,2018-12-08,4000-3
4000,2018-12-14,4000-40
4000,2018-12-18,4000-16
4000,2018-12-23,4000-47
4000,2018-04-12,4000-14
4000,2018-04-13,4000-6
4000,2018-04-14,4000-23
4000,2018-04-18,4000-31
4000,2018-04-19,4000-9
4000,2018-04-20,4000-24
4000,2018-04-21,4000-25
4000,2018-04-26,4000-32
4000,2018-05-04,4000-41
4000,2018-05-04,4000-17
5971616,2018-05-21,5971616-21
5971616,2018-06-05,5971616-36
5971616,2018-06-08,5971616-1
5971616,2018-06-12,5971616-19
5971616,2018-06-13,5971616-12
5971616,2018-07-14,5971616-7
5971616,2018-07-21,5971616-6
5971616,2018-08-04,5971616-47
5971616,2018-08-14,5971616-30
5971616,2018-08-14,5971616-46
5971616,2018-08-15,5971616-38
5971616,2018-08-21,5971616-45
5971616,2018-08-26,5971616-11
5971616,2018-08-26,5971616-44
5971616,2018-09-08,5971616-31
5971616,2018-01-06,5971616-49
5971616,2018-09-19,5971616-28
5971616,2018-09-27,5971616-32
5971616,2018-10-01,5971616-34
5971616,2018-01-22,5971616-48
5971616,2018-10-09,5971616-35
5971616,2018-10-11,5971616-23
5971616,2018-10-16,5971616-27
5971616,2018-10-18,5971616-3
5971616,2018-10-18,5971616-22
5971616,2018-02-06,5971616-15
5971616,2018-02-06,5971616-24
5971616,2018-10-20,5971616-10
5971616,2018-02-18,5971616-8
5971616,2018-02-20,5971616-17
5971616,2018-02-25,5971616-4
5971616,2018-11-09,5971616-25
5971616,2018-11-10,5971616-42
5971616,2018-11-11,5971616-13
5971616,2018-11-14,5971616-9
5971616,2018-03-05,5971616-16
5971616,2018-11-18,5971616-20
5971616,2018-11-20,5971616-43
5971616,2018-11-24,5971616-40
5971616,2018-03-18,5971616-26
5971616,2018-03-19,5971616-18
5971616,2018-03-28,5971616-14
5971616,2018-03-28,5971616-29
5971616,2018-04-01,5971616-33
5971616,2018-04-02,5971616-5
5971616,2018-12-23,5971616-2
5971616,2018-04-14,5971616-41
5971616,2018-05-03,5971616-39
5971616,2018-05-06,5971616-37
5971616,2018-05-08,5971616-50
4653473,2018-05-16,4653473-34
4653473,2018-05-26,4653473-17
4653473,2018-05-28,4653473-42
4653473,2018-06-01,4653473-7
4653473,2018-06-02,4653473-44
4653473,2018-06-07,4653473-35
4653473,2018-06-11,4653473-4
4653473,2018-06-17,4653473-45
4653473,2018-07-17,4653473-43
4653473,2018-07-18,4653473-29
4653473,2018-07-18,4653473-49
4653473,2018-07-26,4653473-3
4653473,2018-08-03,4653473-1
4653473,2018-08-10,4653473-26
4653473,2018-08-10,4653473-39
4653473,2018-08-20,4653473-50
4653473,2018-09-03,4653473-13
4653473,2018-09-10,4653473-32
4653473,2018-01-07,4653473-33
4653473,2018-09-20,4653473-11
4653473,2018-01-16,4653473-38
4653473,2018-10-01,4653473-10
4653473,2018-01-19,4653473-8
4653473,2018-01-28,4653473-23
4653473,2018-10-13,4653473-31
4653473,2018-02-01,4653473-18
4653473,2018-10-22,4653473-6
4653473,2018-10-23,4653473-40
4653473,2018-10-24,4653473-5
4653473,2018-02-12,4653473-21
4653473,2018-02-13,4653473-27
4653473,2018-11-08,4653473-48
4653473,2018-11-15,4653473-22
4653473,2018-11-19,4653473-12
4653473,2018-03-10,4653473-37
4653473,2018-03-17,4653473-16
4653473,2018-03-18,4653473-20
4653473,2018-03-21,4653473-14
4653473,2018-12-02,4653473-24
4653473,2018-03-22,4653473-30
4653473,2018-12-09,4653473-15
4653473,2018-12-10,4653473-36
4653473,2018-12-17,4653473-46
4653473,2018-12-19,4653473-25
4653473,2018-04-10,4653473-41
4653473,2018-12-22,4653473-9
4653473,2018-04-12,4653473-28
4653473,2018-05-01,4653473-47
4653473,2018-05-01,4653473-19
4653473,2018-05-05,4653473-2
6296993,2018-05-15,6296993-36
6296993,2018-05-20,6296993-12
6296993,2018-05-22,6296993-24
6296993,2018-05-26,6296993-41
6296993,2018-06-08,6296993-43
6296993,2018-06-22,6296993-8
6296993,2018-07-05,6296993-4
6296993,2018-07-09,6296993-32
6296993,2018-07-12,6296993-33
6296993,2018-07-27,6296993-11
6296993,2018-08-02,6296993-25
6296993,2018-08-12,6296993-40
6296993,2018-08-16,6296993-29
6296993,2018-08-16,6296993-39
6296993,2018-08-22,6296993-21
6296993,2018-08-22,6296993-31
6296993,2018-08-25,6296993-5
6296993,2018-08-26,6296993-19
6296993,2018-09-20,6296993-34
6296993,2018-01-13,6296993-46
6296993,2018-01-20,6296993-18
6296993,2018-10-04,6296993-44
6296993,2018-01-26,6296993-48
6296993,2018-10-14,6296993-45
6296993,2018-10-16,6296993-38
6296993,2018-02-03,6296993-14
6296993,2018-10-18,6296993-50
6296993,2018-10-22,6296993-42
6296993,2018-02-14,6296993-47
6296993,2018-02-19,6296993-13
6296993,2018-02-19,6296993-6
6296993,2018-11-04,6296993-1
6296993,2018-11-04,6296993-16
6296993,2018-11-09,6296993-10
6296993,2018-03-05,6296993-9
6296993,2018-03-07,6296993-49
6296993,2018-11-18,6296993-27
6296993,2018-03-10,6296993-30
6296993,2018-03-16,6296993-37
6296993,2018-11-27,6296993-23
6296993,2018-12-15,6296993-7
6296993,2018-12-17,6296993-28
6296993,2018-12-20,6296993-35
6296993,2018-04-11,6296993-3
6296993,2018-04-18,6296993-20
6296993,2018-04-19,6296993-2
6296993,2018-04-24,6296993-26
6296993,2018-05-02,6296993-15
6296993,2018-05-08,6296993-17
6296993,2018-05-08,6296993-22
2255265,2018-05-16,2255265-6
2255265,2018-05-28,2255265-43
2255265,2018-06-03,2255265-15
2255265,2018-06-08,2255265-26
2255265,2018-06-10,2255265-38
2255265,2018-06-11,2255265-32
2255265,2018-07-02,2255265-3
2255265,2018-07-02,2255265-24
2255265,2018-07-13,2255265-30
2255265,2018-07-26,2255265-47
2255265,2018-08-08,2255265-34
2255265,2018-08-20,2255265-50
2255265,2018-09-01,2255265-7
2255265,2018-09-08,2255265-35
2255265,2018-09-21,2255265-33
2255265,2018-01-10,2255265-8
2255265,2018-01-12,2255265-1
2255265,2018-10-03,2255265-4
2255265,2018-01-21,2255265-17
2255265,2018-01-21,2255265-27
2255265,2018-01-25,2255265-36
2255265,2018-10-08,2255265-40
2255265,2018-02-02,2255265-29
2255265,2018-10-24,2255265-10
2255265,2018-11-03,2255265-31
2255265,2018-03-02,2255265-18
2255265,2018-03-03,2255265-37
2255265,2018-11-17,2255265-23
2255265,2018-11-20,2255265-22
2255265,2018-11-27,2255265-2
2255265,2018-03-19,2255265-20
2255265,2018-03-20,2255265-14
2255265,2018-03-23,2255265-48
2255265,2018-12-05,2255265-9
2255265,2018-03-25,2255265-44
2255265,2018-03-26,2255265-5
2255265,2018-12-08,2255265-28
2255265,2018-12-10,2255265-12
2255265,2018-04-01,2255265-46
2255265,2018-04-02,2255265-41
2255265,2018-12-16,2255265-42
2255265,2018-12-19,2255265-39
2255265,2018-12-24,2255265-16
2255265,2018-12-25,2255265-49
2255265,2018-12-25,2255265-19
2255265,2018-12-28,2255265-25
2255265,2018-12-28,2255265-11
2255265,2018-04-19,2255265-45
2255265,2018-04-27,2255265-21
2255265,2018-05-04,2255265-13
1931937,2018-05-13,1931937-45
1931937,2018-05-28,1931937-26
1931937,2018-06-04,1931937-6
1931937,2018-06-11,1931937-19
1931937,2018-06-20,1931937-8
1931937,2018-06-26,1931937-20
1931937,2018-07-06,1931937-14
1931937,2018-07-11,1931937-50
1931937,2018-07-13,1931937-7
1931937,2018-07-15,1931937-42
1931937,2018-07-25,1931937-46
1931937,2018-07-28,1931937-16
1931937,2018-08-04,1931937-30
1931937,2018-08-16,1931937-39
1931937,2018-08-26,1931937-35
1931937,2018-08-26,1931937-38
1931937,2018-09-02,1931937-41
1931937,2018-09-06,1931937-31
1931937,2018-01-02,1931937-15
1931937,2018-09-15,1931937-17
1931937,2018-09-16,1931937-12
1931937,2018-01-14,1931937-29
1931937,2018-01-17,1931937-25
1931937,2018-01-18,1931937-40
1931937,2018-01-19,1931937-9
1931937,2018-10-05,1931937-43
1931937,2018-10-07,1931937-49
1931937,2018-10-12,1931937-22
1931937,2018-10-13,1931937-48
1931937,2018-10-16,1931937-13
1931937,2018-02-04,1931937-4
1931937,2018-10-27,1931937-44
1931937,2018-11-01,1931937-32
1931937,2018-02-22,1931937-3
1931937,2018-11-16,1931937-37
1931937,2018-03-11,1931937-33
1931937,2018-03-19,1931937-24
1931937,2018-03-22,1931937-23
1931937,2018-12-03,1931937-2
1931937,2018-12-06,1931937-47
1931937,2018-12-09,1931937-21
1931937,2018-12-16,1931937-11
1931937,2018-04-07,1931937-18
1931937,2018-04-08,1931937-34
1931937,2018-12-24,1931937-10
1931937,2018-04-14,1931937-5
1931937,2018-04-19,1931937-36
1931937,2018-05-04,1931937-28
1931937,2018-05-11,1931937-27
1931937,2018-05-11,1931937-1
4823713,2018-05-18,4823713-33
4823713,2018-06-05,4823713-25
4823713,2018-06-10,4823713-36
4823713,2018-06-14,4823713-21
4823713,2018-06-19,4823713-9
4823713,2018-07-10,4823713-34
4823713,2018-07-16,4823713-31
4823713,2018-07-21,4823713-1
4823713,2018-07-27,4823713-44
4823713,2018-07-27,4823713-41
4823713,2018-07-27,4823713-28
4823713,2018-07-27,4823713-39
4823713,2018-08-01,4823713-47
4823713,2018-08-06,4823713-27
4823713,2018-09-05,4823713-24
4823713,2018-09-12,4823713-14
4823713,2018-01-06,4823713-18
4823713,2018-09-24,4823713-29
4823713,2018-01-12,4823713-43
4823713,2018-01-12,4823713-2
4823713,2018-10-04,4823713-30
4823713,2018-01-24,4823713-46
4823713,2018-10-15,4823713-15
4823713,2018-10-16,4823713-12
4823713,2018-10-17,4823713-7
4823713,2018-02-06,4823713-5
4823713,2018-10-24,4823713-16
4823713,2018-10-24,4823713-23
4823713,2018-02-12,4823713-40
4823713,2018-11-04,4823713-3
4823713,2018-02-27,4823713-19
4823713,2018-11-10,4823713-45
4823713,2018-11-12,4823713-11
4823713,2018-11-16,4823713-8
4823713,2018-03-07,4823713-32
4823713,2018-03-10,4823713-26
4823713,2018-03-13,4823713-48
4823713,2018-03-24,4823713-50
4823713,2018-03-27,4823713-38
4823713,2018-12-10,4823713-22
4823713,2018-04-01,4823713-10
4823713,2018-12-14,4823713-49
4823713,2018-12-15,4823713-4
4823713,2018-12-16,4823713-17
4823713,2018-04-05,4823713-42
4823713,2018-04-06,4823713-13
4823713,2018-12-18,4823713-37
4823713,2018-04-08,4823713-6
4823713,2018-05-05,4823713-35
4823713,2018-05-11,4823713-20
439457,2018-06-06,439457-48
439457,2018-06-09,439457-47
439457,2018-06-11,439457-34
439457,2018-06-17,439457-40
439457,2018-06-28,439457-9
439457,2018-07-02,439457-15
439457,2018-07-02,439457-16
439457,2018-07-06,439457-6
439457,2018-07-07,439457-38
439457,2018-07-09,439457-45
439457,2018-07-17,439457-37
439457,2018-07-17,439457-5
439457,2018-07-19,439457-25
439457,2018-07-27,439457-4
439457,2018-08-02,439457-28
439457,2018-08-03,439457-8
439457,2018-08-14,439457-29
439457,2018-08-20,439457-20
439457,2018-08-22,439457-27
439457,2018-09-04,439457-30
439457,2018-09-12,439457-14
439457,2018-09-15,439457-50
439457,2018-09-22,439457-22
439457,2018-01-12,439457-49
439457,2018-09-27,439457-46
439457,2018-01-17,439457-31
439457,2018-10-01,439457-19
439457,2018-10-02,439457-26
439457,2018-01-22,439457-41
439457,2018-10-16,439457-3
439457,2018-02-04,439457-11
439457,2018-10-20,439457-21
439457,2018-02-11,439457-7
439457,2018-02-11,439457-23
439457,2018-02-13,439457-1
439457,2018-02-18,439457-35
439457,2018-11-04,439457-12
439457,2018-02-27,439457-10
439457,2018-11-11,439457-44
439457,2018-11-12,439457-2
439457,2018-11-12,439457-39
439457,2018-03-08,439457-32
439457,2018-03-15,439457-43
439457,2018-11-28,439457-17
439457,2018-12-04,439457-33
439457,2018-03-28,439457-36
439457,2018-04-25,439457-18
439457,2018-04-28,439457-24
439457,2018-05-06,439457-42
439457,2018-05-06,439457-13
4255650,2018-05-18,4255650-41
4255650,2018-05-24,4255650-10
4255650,2018-05-24,4255650-36
4255650,2018-06-06,4255650-12
4255650,2018-06-14,4255650-48
4255650,2018-06-15,4255650-42
4255650,2018-06-15,4255650-26
4255650,2018-06-20,4255650-2
4255650,2018-07-10,4255650-3
4255650,2018-07-12,4255650-27
4255650,2018-07-14,4255650-32
4255650,2018-07-16,4255650-47
4255650,2018-08-09,4255650-39
4255650,2018-08-22,4255650-28
4255650,2018-09-02,4255650-15
4255650,2018-09-03,4255650-40
4255650,2018-09-14,4255650-31
4255650,2018-01-05,4255650-1
4255650,2018-09-21,4255650-6
4255650,2018-09-22,4255650-20
4255650,2018-09-28,4255650-21
4255650,2018-01-18,4255650-9
4255650,2018-10-06,4255650-43
4255650,2018-01-26,4255650-8
4255650,2018-10-11,4255650-24
4255650,2018-02-02,4255650-22
4255650,2018-02-02,4255650-13
4255650,2018-02-05,4255650-49
4255650,2018-02-07,4255650-17
4255650,2018-02-13,4255650-37
4255650,2018-02-15,4255650-25
4255650,2018-11-01,4255650-50
4255650,2018-02-22,4255650-45
4255650,2018-11-07,4255650-19
4255650,2018-11-11,4255650-34
4255650,2018-03-12,4255650-33
4255650,2018-03-14,4255650-44
4255650,2018-03-24,4255650-38
4255650,2018-03-26,4255650-23
4255650,2018-12-15,4255650-16
4255650,2018-12-17,4255650-46
4255650,2018-04-15,4255650-5
4255650,2018-12-28,4255650-35
4255650,2018-04-19,4255650-7
4255650,2018-04-21,4255650-29
4255650,2018-04-23,4255650-11
4255650,2018-04-27,4255650-18
4255650,2018-05-02,4255650-4
4255650,2018-05-02,4255650-14
4255650,2018-05-08,4255650-30
330403,2018-05-17,330403-20
330403,2018-05-22,330403-30
330403,2018-05-28,330403-1
330403,2018-06-15,330403-44
330403,2018-06-16,330403-29
330403,2018-06-20,330403-33
330403,2018-06-20,330403-38
330403,2018-06-23,330403-43
330403,2018-07-10,330403-45
330403,2018-07-11,330403-4
330403,2018-07-27,330403-13
330403,2018-08-11,330403-11
330403,2018-08-15,330403-3
330403,2018-08-15,330403-48
330403,2018-09-02,330403-36
330403,2018-09-15,330403-22
330403,2018-01-08,330403-17
330403,2018-09-26,330403-18
330403,2018-01-18,330403-15
330403,2018-10-06,330403-24
330403,2018-10-09,330403-9
330403,2018-10-18,330403-28
330403,2018-02-06,330403-27
330403,2018-10-20,330403-5
330403,2018-10-24,330403-32
330403,2018-10-25,330403-34
330403,2018-02-12,330403-41
330403,2018-02-20,330403-35
330403,2018-11-04,330403-50
330403,2018-11-11,330403-6
330403,2018-03-05,330403-19
330403,2018-03-11,330403-25
330403,2018-03-21,330403-46
330403,2018-03-22,330403-23
330403,2018-12-03,330403-40
330403,2018-12-05,330403-7
330403,2018-03-26,330403-31
330403,2018-03-27,330403-42
330403,2018-03-28,330403-16
330403,2018-12-09,330403-39
330403,2018-12-14,330403-21
330403,2018-12-17,330403-47
330403,2018-04-07,330403-12
330403,2018-12-25,330403-10
330403,2018-04-15,330403-8
330403,2018-12-27,330403-26
330403,2018-04-16,330403-2
330403,2018-04-24,330403-49
330403,2018-05-11,330403-14
330403,2018-05-11,330403-37
5263523,2018-05-18,5263523-32
5263523,2018-05-20,5263523-11
5263523,2018-05-20,5263523-41
5263523,2018-06-01,5263523-7
5263523,2018-06-05,5263523-22
5263523,2018-06-06,5263523-19
5263523,2018-06-10,5263523-18
5263523,2018-06-16,5263523-45
5263523,2018-06-17,5263523-47
5263523,2018-06-23,5263523-21
5263523,2018-06-24,5263523-49
5263523,2018-07-03,5263523-8
5263523,2018-07-06,5263523-10
5263523,2018-07-06,5263523-27
5263523,2018-07-24,5263523-24
5263523,2018-07-28,5263523-28
5263523,2018-08-12,5263523-9
5263523,2018-08-13,5263523-29
5263523,2018-08-15,5263523-15
5263523,2018-08-23,5263523-39
5263523,2018-09-06,5263523-2
5263523,2018-09-07,5263523-1
5263523,2018-09-19,5263523-44
5263523,2018-09-21,5263523-26
5263523,2018-01-10,5263523-5
5263523,2018-01-12,5263523-30
5263523,2018-01-24,5263523-6
5263523,2018-10-08,5263523-37
5263523,2018-10-09,5263523-4
5263523,2018-02-03,5263523-23
5263523,2018-10-19,5263523-16
5263523,2018-02-14,5263523-50
5263523,2018-02-18,5263523-31
5263523,2018-11-01,5263523-36
5263523,2018-02-24,5263523-13
5263523,2018-11-09,5263523-34
5263523,2018-03-03,5263523-14
5263523,2018-03-12,5263523-42
5263523,2018-03-15,5263523-38
5263523,2018-03-19,5263523-25
5263523,2018-12-04,5263523-40
5263523,2018-03-24,5263523-46
5263523,2018-12-07,5263523-48
5263523,2018-12-08,5263523-12
5263523,2018-04-01,5263523-3
5263523,2018-12-16,5263523-20
5263523,2018-12-17,5263523-43
5263523,2018-04-07,5263523-17
5263523,2018-12-28,5263523-33
5263523,2018-04-28,5263523-35
2139299,2018-05-13,2139299-12
2139299,2018-05-22,2139299-23
2139299,2018-05-26,2139299-24
2139299,2018-06-02,2139299-3
2139299,2018-06-07,2139299-31
2139299,2018-07-01,2139299-34
2139299,2018-07-03,2139299-6
2139299,2018-07-16,2139299-15
2139299,2018-07-27,2139299-49
2139299,2018-07-28,2139299-35
2139299,2018-08-07,2139299-43
2139299,2018-08-08,2139299-39
2139299,2018-08-10,2139299-30
2139299,2018-08-24,2139299-14
2139299,2018-08-26,2139299-41
2139299,2018-09-01,2139299-11
2139299,2018-09-09,2139299-21
2139299,2018-09-12,2139299-7
2139299,2018-09-15,2139299-44
2139299,2018-01-05,2139299-40
2139299,2018-01-07,2139299-45
2139299,2018-01-11,2139299-26
2139299,2018-01-12,2139299-13
2139299,2018-01-13,2139299-46
2139299,2018-09-28,2139299-38
2139299,2018-10-04,2139299-32
2139299,2018-10-06,2139299-20
2139299,2018-10-07,2139299-27
2139299,2018-10-19,2139299-17
2139299,2018-10-23,2139299-25
2139299,2018-02-11,2139299-50
2139299,2018-02-13,2139299-37
2139299,2018-02-19,2139299-36
2139299,2018-02-23,2139299-47
2139299,2018-02-26,2139299-9
2139299,2018-02-27,2139299-18
2139299,2018-11-12,2139299-22
2139299,2018-11-12,2139299-2
2139299,2018-03-07,2139299-28
2139299,2018-11-19,2139299-10
2139299,2018-11-22,2139299-8
2139299,2018-03-13,2139299-42
2139299,2018-12-03,2139299-1
2139299,2018-03-24,2139299-33
2139299,2018-12-06,2139299-19
2139299,2018-03-28,2139299-29
2139299,2018-12-12,2139299-4
2139299,2018-12-13,2139299-48
2139299,2018-04-14,2139299-16
2139299,2018-04-19,2139299-5
6076067,2018-05-17,6076067-44
6076067,2018-05-19,6076067-14
6076067,2018-05-26,6076067-19
6076067,2018-06-24,6076067-48
6076067,2018-06-25,6076067-11
6076067,2018-06-25,6076067-41
6076067,2018-06-25,6076067-40
6076067,2018-07-04,6076067-27
6076067,2018-07-04,6076067-3
6076067,2018-07-08,6076067-38
6076067,2018-07-24,6076067-1
