Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
78555.1295,7.604253501,6.439048721,4.34,34514.15856,1580691.617,"00149 Raymond Knolls
New Jason, UT 75026"
82073.52162,5.003089091,7.089930194,4.23,36337.02712,1128644.462,"59227 Caitlin Village Apt. 363
Jameshaven, SD 84032"
64254.16327,5.094476307,8.629541561,4.19,58051.03905,1524689.063,"9055 Underwood Extensions Suite 383
Parksmouth, AS 32380"
53432.58657,6.676447492,8.553895393,5.3,36804.94867,1176420.559,"33116 Guzman Extensions
West Jacquelineland, MA 77004"
67883.12867,7.143956543,7.584188396,5.41,34639.41154,1456273.724,"528 Mary Stream
Hernandezfort, UT 06463-1898"
91832.98969,6.127772147,7.598933045,4.45,31105.11339,1777516.449,"6789 Jacqueline Mount Suite 847
North Susantown, IA 57584-3307"
70670.87889,6.581627437,6.477494893,3.17,23592.15759,1237902.82,"5319 Martin Gardens
Shaunburgh, MN 99631"
70315.42927,5.878218173,6.486461751,4.33,49697.93279,1385783.517,"29012 Jordan Islands
Wolftown, LA 74799"
48362.98195,6.151659517,8.252002288,4.19,49354.12973,1035125.857,"472 Hicks Park
South Michelle, VT 13422"
74022.13942,6.744098524,5.57541385,4.2,30053.43719,1358899.686,"Unit 7807 Box 8697
DPO AA 50317"
65182.71263,4.854051621,8.197046931,6.11,48109.1123,1311145.968,"8336 Williamson Mountain Apt. 487
Caseyshire, ID 82582-8714"
54048.69105,4.391004045,7.841066299,5.2,42177.96629,919926.9985,"855 Kimberly Flat
North Brenda, RI 86613-4043"
72283.94853,5.272670247,5.632025807,4.09,40277.39454,985866.0316,"440 Anthony Mission
South Sheilachester, NC 81707"
82476.02893,4.920560166,6.32000113,3.39,30985.33652,1196204.886,"5431 Jessica Expressway
Wrightshire, AL 12862"
79771.83047,6.486915564,7.212339702,5.05,30611.54333,1435981.22,"44050 Baker Light Suite 940
Mcdanielchester, NV 62238"
57236.16689,3.942530861,7.974419343,3.28,24726.10474,752800.1475,"085 Hall Hills
New Frederick, WA 81713-3087"
43952.33621,5.416065414,7.327671148,4.41,25139.44994,324981.993,"672 Samantha Stravenue Apt. 802
Emilyshire, TX 04694"
56721.45495,7.14824024,7.54168795,3.46,22904.14664,1127637.557,"41545 Peter Expressway Apt. 766
Carrstad, SD 26832-7957"
56654.96239,5.187860246,5.336778219,3.31,25801.96593,239319.9342,"3677 Gamble Road Apt. 473
Lake Laurie, MO 96320-4134"
40185.73389,5.949763033,5.753579051,4.01,37766.66757,529282.0844,"551 Bradley Lock Suite 096
Shanefort, MH 03266"
71227.38881,6.996436453,8.006614296,4.21,20096.29142,1455691.797,"10454 Gonzales Summit Apt. 065
Chambersstad, AL 93059-4957"
52444.86386,8.190784778,7.162284528,4.38,39288.46015,1371527.327,"95608 Nunez Cliffs
Millerland, PW 96516-2702"
56825.74733,6.558666036,7.792875895,6.46,43474.77738,1231452.189,"09035 Yolanda Lakes Apt. 617
Camachoside, NV 38241"
55621.8991,3.735941791,6.868290757,2.3,63184.61315,1102641.114,"704 Davis Valleys Suite 264
Collinstown, DE 61159"
66510.00932,5.04681834,5.52758659,2.47,29293.61895,758262.6121,"108 Wendy Heights Suite 575
South Dawntown, FL 32058"
62639.15981,5.550184071,5.457060935,2.27,27812.68591,476971.4559,"4540 Henderson Canyon Apt. 901
Turnerton, GA 09258-6031"
79452.82306,6.149033107,6.907296632,4.49,44852.0925,1706689.94,"548 Lawrence Wells Apt. 239
West Emma, AK 13256"
83137.39364,5.395238142,5.790228359,2.46,30482.56459,1079745.119,"Unit 1552 Box 3165
DPO AE 06786-3524"
69143.47076,4.982273043,6.811614747,4.28,24405.28272,766594.3397,"5762 Davis Islands
North Bradley, IA 86152"
68277.67278,5.930549621,5.411953103,3.46,38099.86749,905045.2177,"24421 Lang Terrace Suite 680
New Peggy, WI 56339-7796"
72251.03755,6.669852608,7.147346333,4.3,34878.59725,1425114.718,"821 Thomas Lock
West Pamela, ME 68927-5573"
71373.97904,5.466350329,7.104610565,5.32,51509.59929,1512542.441,"206 Hayden Pass Apt. 154
Mendozastad, SC 79371"
81503.47406,6.776381473,6.72443917,3.15,46674.36501,1650342.131,"474 Sanford Creek
Seanmouth, MA 72287-3448"
60569.19993,7.606682442,8.416866964,3.23,16351.20287,1112548.479,"99704 Carroll Squares
Lindatown, NH 36394"
72683.52988,6.033750501,6.753219361,3.47,18539.1007,942508.9622,"1512 Jamie Inlet Suite 784
Grimesside, ID 88370-3426"
73763.56611,6.416791877,7.721937078,4.43,38550.70736,1642844.649,"769 Alexander Ranch
Clarkberg, MS 67017"
75780.62112,5.100682906,7.090924494,4.45,34944.98176,1078713.227,"514 Hanson Garden Suite 188
Hamiltonstad, NC 25641-9151"
77882.87702,6.105278889,7.036667012,6.01,27528.74642,1333865.438,"4594 Megan Fall Suite 136
East Jaredfurt, MA 40874"
70608.37229,4.438005316,7.281183442,3.36,24387.6079,684049.9193,"4178 Mcneil Lights
North Dawnshire, PA 34945-8793"
67782.87109,5.670682598,8.02778505,6.24,46608.22612,1311067.446,"57864 Andrew Ranch Suite 556
North Alishafurt, AK 32981-0368"
57714.75253,4.964759603,7.798048421,5.4,53100.99891,1172133.487,"107 Reid Estate Suite 323
Johnstad, MI 66292-5193"
88613.8699,3.479985415,7.559136434,5.17,42905.09538,1419536.259,"611 Lauren Flat Suite 569
Lake Mary, IN 77960-4493"
73559.42856,6.156990736,6.962139586,4.39,34374.5912,1288426.694,"37058 Chris Route
South William, VT 39597"
81775.62655,5.772011878,7.496476798,6.34,30070.72806,1500939.827,"879 Jones Dale Apt. 502
West Kristin, UT 41479-6892"
42462.09959,6.039003284,8.058236768,4.18,42191.77602,1000087.121,"5860 Angela Landing
Port Phillip, RI 06555-6716"
72096.85211,6.398037242,9.32133413,3.32,31584.37937,1457767.533,"44822 Little Lake
Waynetown, PA 79649-4781"
43921.99999,5.859730235,7.405887952,5.08,42250.79603,747933.4869,"3112 Wells Parkway Apt. 414
South Emilychester, MD 63012"
64114.95832,6.615282097,7.33696283,3.32,25273.20785,1024738.285,"092 Melanie Vista Suite 316
Lake Kathystad, ND 52672-8629"
77573.87071,4.977367374,8.005913674,3.09,39055.11426,1517666.855,"6481 Cox Island
Angelastad, PW 67519-1207"
70036.83153,6.294500495,6.169512175,2.33,25064.26712,953840.6976,"537 Petersen Common Suite 992
East Marymouth, MP 64010"
71183.73751,5.409874135,7.401814643,4.09,46955.01013,1375497.973,"1442 Elizabeth Rue
North Jasmine, ID 74627-1634"
67315.59537,6.639948342,8.854531011,4.15,37811.20888,1645530.056,"30425 Steven Loop Apt. 820
Alexiston, VA 51592-3127"
72813.80169,8.543764348,8.204047154,3.42,35014.84821,1727006.951,"309 Ortiz Burg Suite 125
West Lisa, VI 49031-0820"
73023.32561,5.691798358,8.156580335,5,40512.89327,1597330.411,"981 Tabitha Point
Candiceland, IN 88442-5459"
67569.87705,7.058241204,6.702655681,4.11,49054.8713,1688279.308,"27060 Angela Pines
South Amber, IN 40642-8983"
69972.85225,6.444044968,7.295573322,4.3,37815.49404,1398310.2,"8056 Angie Plains Suite 840
Hallbury, AK 63242-2700"
73231.05159,5.452384484,5.108517592,3.08,40788.10928,1100093.909,"27298 Lauren Square
Jenniferchester, AZ 53597-7001"
80577.73068,5.900963185,7.690169183,5.15,36463.03327,1505560.54,"9947 Williams Mountains
West David, MT 44384"
64754.56545,7.561983037,5.672823579,2.16,27143.01692,1105990.694,"000 Todd Pines
Ashleyberg, KY 90207-1179"
55435.64378,5.134472646,7.882091495,5.12,23503.16064,789043.8512,"791 Kelly Street
Stanleyton, NV 10317"
65510.66003,4.340528836,5.43258873,2.26,45111.81139,756319.734,"PSC 2733, Box 2603
APO AE 48198-5637"
82855.94,6.813064895,8.213717355,5.37,36954.33556,1856782.783,"82519 Natalie Divide Suite 931
North Alfredside, AR 41817"
89338.45337,3.983346134,6.611314226,3.22,41264.90672,1222020.821,"15919 Anthony Center Suite 276
Cunninghamville, IA 87691-3881"
45990.12374,6.788986819,7.207150836,3.36,41553.83956,1043968.399,"237 Stephanie Corner
West Thomas, FL 46330"
76801.49678,6.264613212,7.343435592,5.44,48481.66451,1673294.246,"69955 Kenneth Garden
Brandonstad, GU 24710-6505"
61606.92174,6.89584933,6.004365015,2.06,40496.06977,1325860.533,"Unit 9785 Box 0790
DPO AP 60371-0797"
65428.3117,6.528543309,7.640040242,5.41,33141.30823,1236044.316,"89223 Walter Roads
New Michelle, NE 63488-7495"
56697.58515,6.396024279,6.463455068,2.13,37973.36334,1030759.7,"981 Gray Way Suite 788
Juliefurt, SC 97233"
92151.66658,5.640918859,6.509836777,2.21,37067.68246,1609581.804,"53516 Michael Greens
South Scottbury, MP 82773"
78555.93285,5.904536932,6.211583196,3.39,29758.99972,1292287.095,"6513 Terrell Camp Suite 520
South Tiffanytown, TX 35726"
72204.15622,5.33803219,7.617082958,5.25,28943.15764,1057697.703,"565 Lee Glens Suite 921
Austinland, MI 07393"
51741.87097,7.694068722,4.406835938,2.45,32730.92971,768152.791,"107 Archer Inlet
South Megan, ME 03090"
71082.11278,7.608168693,6.69972914,4.36,31327.51888,1513427.551,"967 Susan Union Apt. 653
Costastad, IA 98079-8428"
71328.70444,6.62166574,6.93275635,4.36,28053.0164,1429497.617,"510 Williams Inlet Apt. 674
New Timothymouth, TN 72339"
67150.06069,6.442420803,7.842278374,3.01,39917.87889,1376969.929,"16913 John Fall
New Lisa, NM 04867-0517"
59777.37269,4.681452167,5.709652814,2.43,37836.51782,614700.7371,"73229 Andrew Trace
Alyssastad, WA 60269-5659"
62725.40054,5.960139167,7.053248076,5.39,19750.68908,780608.9935,"812 Salazar Ford
Tylerhaven, MI 62448-7958"
65533.41492,5.948015641,6.727120954,4.37,25002.19225,856548.9441,"PSC 4589, Box 3480
APO AA 84355-0532"
78293.70356,5.967157157,6.600855739,2.23,47125.53294,1656080.089,"3114 Garcia Centers
Bettyport, SD 06524-6877"
74371.33688,6.720799207,6.728642775,4.27,33186.70176,1249914.079,"784 Gray Gardens Suite 341
West Michael, WA 27160"
56664.40439,6.924423085,6.236005985,2.13,28364.28666,817460.4216,"7022 Smith Cliffs Apt. 317
Moseschester, MI 12476-3003"
60058.90615,6.367112535,5.982669477,4.38,33581.82371,990893.1601,"37513 Robert Courts
New Sarahfurt, PR 15188"
63757.05147,5.805475824,8.084123474,4.1,27244.43911,972079.5876,"5098 Pittman Spring Apt. 987
Heathershire, CO 24944"
81026.60678,6.27811119,8.133307932,4.29,24407.24318,1349989.647,"USCGC Johnson
FPO AA 50443-5069"
83683.36054,6.083634063,7.167066817,3.48,38399.83571,1303542.283,"715 Jones Glens
New Melanieborough, DC 66078"
56103.917,4.725540703,4.129733361,3.4,41330.60856,593766.1848,"7291 Tammy Run
Farrellside, HI 31913-1175"
67454.2131,4.832160529,7.573134684,4.1,49237.40432,1243918.811,"206 Huang Junction Suite 611
West Samanthashire, NH 29756"
67631.23514,8.301924703,6.491297609,2.32,24624.6478,1395855.656,"3127 Melanie Neck Apt. 951
Davisbury, DE 43748"
52988.0296,6.995183898,7.098708924,3.44,37791.01751,1112314.303,"775 Leach Shore Apt. 133
West Donaldside, FL 03465-3770"
59549.91391,6.609092096,5.943765122,2.34,14906.24662,850010.1816,"2196 Lowe Glen
Mitchellfurt, ME 99955-5825"
58832.50404,5.819522121,7.559578681,5.13,30200.10651,931787.6179,"93907 Gross Mall Apt. 112
Randyport, ND 03786"
76717.37134,5.44085015,6.061395449,4.45,34944.0686,1011140.799,"39152 Henderson Lights Suite 980
New Michaelfort, MH 75123-0177"
73422.8322,5.327629541,4.69394693,3.42,50997.64971,1190442.123,"71055 Margaret Stravenue
Jesusshire, FM 69643-5179"
59128.31877,5.88630988,5.571042791,2.23,45592.38758,916140.2212,"2497 Williams Meadows
Lake Meganton, OK 76795"
65614.78487,5.343725251,7.610386208,6.5,39353.68393,1222045.091,"55752 Erica Springs
South Deborahberg, AK 58067-2651"
68851.402,7.060172147,6.771951062,2.34,22121.54729,1232156.012,"4756 Christopher Lane
Lake Lauraborough, MT 35794-4306"
43531.85659,6.451254749,6.885661622,2.14,37388.8526,652752.9727,"12008 Lee Parkway Suite 046
Summerston, CT 95726-5540"
53763.52801,7.336375104,7.533218756,5.15,32306.66852,1219846.919,"34265 Coleman Flats
Rothfort, KY 38490"
68948.40633,8.485443766,8.258065887,5.06,40078.54357,2050988.497,"61907 Jeffrey Street Suite 887
Cummingsberg, IN 54323-4230"
70795.29885,6.210044557,7.582601532,3.35,29887.45168,1359052.846,"370 Huynh Turnpike
Troyfort, NH 25371"
72443.69473,5.045013623,8.000120823,6.22,31190.6707,1308773.078,"795 Mathis Valley
Lake Judyhaven, OK 97082-1217"
82781.64934,5.668081747,7.511383044,4.14,39587.95296,1573998.902,"064 Eric Isle
West Carlos, MS 38813-0363"
67428.64356,5.494795166,7.565060629,6.36,40897.02521,1182980.604,"PSC 1211, Box 3865
APO AA 83963"
65841.30879,5.587064649,6.490281845,2.07,48253.27664,1029861.623,"92901 Ray Green Apt. 953
Ricehaven, FL 10526-1650"
72257.50957,5.046905795,6.713334011,4.32,33543.04806,1085943.076,"894 Kelley Forks Apt. 702
Port Joanne, AR 01028"
74243.74684,6.25881632,7.802437608,4.27,40328.23344,1713351.394,"PSC 6960, Box 0333
APO AA 78454-0482"
71758.58762,6.17278582,6.909676901,2.2,42115.14602,1297619.348,"PSC 0599, Box 0119
APO AP 10621"
67511.12733,6.671741423,6.801278162,3.36,23162.54734,1096052.868,"3419 Smith Orchard Suite 230
Port Jacob, DC 58275-0126"
71301.00707,7.281558213,8.452274921,4.03,44869.50695,1920527.53,"1039 Douglas Creek
Lake Sarah, RI 65939-0004"
55784.47534,8.118399939,6.176659565,2.34,29304.17222,1035171.06,"424 Crystal Landing Suite 616
Port Garystad, KS 50589-4622"
66840.69532,6.705514007,7.044911118,6.28,32705.94933,1218011.061,"628 Peterson Locks Suite 809
Meyermouth, KY 45309"
58098.04984,7.356870637,6.449420818,3.42,43299.01077,1106705.011,"USS Noble
FPO AA 64897-0998"
66252.14479,5.238126269,5.709671826,3.14,33656.23096,664978.8738,"38431 Gomez Motorway
Patriciahaven, AS 32966"
73226.20051,6.723350218,7.194271726,4.03,30464.04404,1316129.309,"77306 Ann Plains
Toddchester, VT 06518-1374"
70138.51256,6.319456523,6.599789184,4.37,33434.11259,1398760.047,"PSC 2070, Box 5168
APO AA 16531-0242"
65041.69131,6.202875145,6.088335078,4.17,14486.82595,759799.8758,"949 Joshua Route Suite 675
Luiston, AR 44078"
68167.07984,5.981856487,6.658310366,2.47,13977.62978,776906.3269,"227 Willis Divide
Petersview, ID 30955"
61300.75352,5.662525533,7.869698636,4.42,29408.94639,971928.9869,"791 Emily Key
North Alexandria, GU 40441-0920"
65175.54822,6.578546624,6.711383337,3.45,29829.0628,1180091.498,"5837 Aguilar Parks
Tanyashire, FM 11641"
79037.52157,6.043842699,6.572367699,2.24,30037.99135,1201785.667,"04705 Pacheco Fields
West Stephanie, SC 35286"
75985.80472,6.439202554,7.385555041,5.34,50003.08659,1591234.773,"2680 Jennifer Extensions Apt. 775
North Mike, AK 44839"
35963.33081,3.438546514,8.264121726,3.28,24435.7773,143027.3645,"166 Terry Grove
South Michaelhaven, PR 18054"
65069.90172,6.169046083,5.729563124,3.45,36778.29264,1091143.399,"77298 Tracy Valley Apt. 122
Whiteville, WA 04277"
60712.19769,6.266859797,7.010051889,3.29,47783.30489,1249173.691,"318 Erica Dam Apt. 542
East Kimberlyborough, GA 75984"
77456.1916,7.188786556,8.038649955,3.29,45581.92161,2002028.632,"9073 White Hills Apt. 440
Port Ericfort, DC 95391"
61370.32349,6.529605446,6.606743697,4.3,20600.511,824540.8964,"7756 Martin Row
East Kevinside, IL 31478-4239"
79863.28594,6.697263672,6.376060218,3.05,35048.26334,1511526.921,"622 Duncan Stream
West Timothyberg, AZ 17463-7935"
57980.95419,6.150067074,8.195579098,6.31,25053.9749,994257.5352,"0379 Hale Path Suite 053
South Hailey, NC 34885-9166"
63600.68699,7.403052279,5.728417583,2.03,53539.19695,1345296.554,"636 Bryan Light Suite 972
Port Daniel, MT 80278-9913"
62113.52207,5.000496142,8.328555995,6.02,29401.14446,1166399.672,"3978 Jacob Expressway Suite 998
Port Philipchester, ID 93126-7393"
82810.89479,7.089076786,6.806536055,4.39,39779.64723,1820981.219,"55494 Robin Orchard
East Nicholas, MP 49146-3130"
69380.83777,6.185505942,6.115470081,4.16,25327.6867,1023965.403,"5119 Hess Circles
Gouldview, FM 26660"
69632.04046,4.691106301,5.563805068,2.22,34641.56508,889385.9016,"USS Harris
FPO AP 57241-4816"
60377.60711,3.987009788,7.035223614,4.06,29114.28814,616738.2083,"688 Hernandez Place Apt. 978
Marisaland, NJ 30710-3277"
82103.49934,6.650746733,7.343427611,6.19,49015.28465,1784260.849,"112 Bradley Knoll
North Tylerburgh, IA 39925"
49856.2305,6.81845289,7.080153739,5.38,51528.83585,1050541.314,"Unit 6923 Box 8144
DPO AP 20812"
68386.9825,6.758728424,6.808714574,2.11,37894.64968,1389223.607,"USNS Beard
FPO AA 45652-4890"
78288.95759,6.401757145,7.912674755,5.17,29197.3365,1423908.258,"USS Levy
FPO AP 10092-3601"
60762.46566,4.76898851,8.298090336,3.05,46303.3646,1069238.5,"35040 Mark Via
West Stacey, FL 16909"
58913.30315,5.482266406,7.99448863,3.21,45563.71701,1007856.266,"058 Megan Circles Suite 646
Joyceland, CA 71806-0166"
65580.05597,4.632527413,6.561204277,3,48220.31523,924346.1648,"140 Whitney Alley
Mccartyside, AZ 49843"
77021.4165,6.269371897,7.665643101,3.35,27855.39454,1453312.468,"170 Erickson Keys Suite 106
North Cheryl, RI 98322-7567"
78276.57243,4.386270795,5.218507156,4.27,21371.92379,782656.0804,"5534 Lang Circle Apt. 477
Port Brianshire, MT 26767"
71336.15008,4.893013125,7.701407169,3.22,25377.13674,803689.1519,"711 Brown Streets
West Christinahaven, MA 80655"
77528.123,6.860067598,7.739400146,4.26,23976.71385,1439875.64,"23394 Jacobson Rapid Apt. 025
Davischester, AR 89328"
68195.03375,6.621485857,7.801897069,6.11,26921.60365,1270869.783,"714 Snyder Ways Suite 823
Port Patriciaberg, PA 43026"
70834.02071,4.304375946,7.481930316,5.47,53490.13478,1347279.207,"48921 Jamie Radial
East Lorihaven, PA 07539-1028"
94670.04592,6.926414307,8.340524425,4.41,39522.90957,2186194.793,"401 Michael Drives Apt. 391
Port Lisa, TN 44690"
48524.42769,7.398109966,6.604115958,2.13,41554.0704,1082486.679,"368 Christine Mews Suite 162
Port Justinchester, NV 08842-1981"
83403.44525,7.005353144,9.404851241,3.32,26319.72001,1700109.608,"USNV Myers
FPO AA 04299"
75219.09502,7.25142968,6.614439024,3.36,37863.58218,1623100.84,"16051 Jared Centers Apt. 104
Port Greg, AL 02346-6849"
68145.92039,5.474098801,5.786855348,3.22,39187.76583,943309.4486,"0470 Marquez Forest Apt. 954
Gutierrezfort, ND 37099"
84913.97675,4.759494793,6.514700261,2.17,46136.0299,1409684.485,"53800 William Causeway Suite 602
Wallaceland, TX 92881-0851"
82336.99245,6.553922091,6.289606881,3.06,37965.37421,1326481.675,"1470 Angela Bridge
Taylorton, DE 05823-8649"
51962.16124,5.510917604,6.977103332,3.07,17403.09075,404643.6022,"613 Walls Motorway Apt. 209
Allenshire, SD 47296"
57169.41546,5.959288964,6.373969072,4.36,47966.91683,1176655.085,"14455 Jackson Point Apt. 513
Davisside, ND 07029-4712"
57925.0447,3.214868146,6.988817742,2.33,43867.84454,633875.9302,"1383 Cathy Common
North Tinaborough, RI 63027"
77905.82719,5.041209203,7.881143832,6,29282.57381,1390251.42,"PSC 8265, Box 9914
APO AP 20327"
62714.55443,4.861475959,5.34005839,3.06,41998.56888,861138.1836,"485 Whitney Shoals
New Nancy, NJ 50907-1426"
64901.03107,4.460276088,6.734748724,3.41,47452.38543,1151233.095,"1158 Beth Hills Suite 739
Kellybury, TN 88438-6320"
51156.73943,5.594270942,6.976381319,2.39,25753.28312,686644.6104,"23708 Klein Stream Suite 762
Saratown, AR 52517-8911"
63766.77164,6.951789882,7.427873073,6.36,33036.19962,1261681.961,"19279 Nelson Road Apt. 815
Kennedymouth, FL 66666"
61460.93949,6.682596212,7.40003792,6.21,40814.92851,1327811.343,"0562 Kenneth Road
Port Joshua, FM 86787-9400"
61907.59335,7.017837825,6.440255755,3.25,43828.94721,1339096.077,"7521 Gregory Meadows
East Johntown, CO 93230-5255"
72805.14665,4.665514927,7.100443568,6.1,30874.69886,987355.9609,"USNV Cantrell
FPO AP 40438"
66204.56507,5.594183137,8.589659889,5.1,36185.05006,1384478.305,"23596 Hamilton Avenue Suite 837
Matthewmouth, MS 95493-2590"
74548.1431,6.353116423,5.116256419,3.23,40444.19117,1168919.401,"USNV Stanley
FPO AP 27028-3977"
76453.79463,6.221479752,5.899690352,4.22,51497.66578,1522099.831,"493 Murphy Corner
Michelleport, NV 33967-4123"
79354.6176,6.194584199,5.364679403,3.32,31568.89569,1260374.966,"Unit 1144 Box 0152
DPO AE 59378"
70064.23658,5.360253242,4.747499792,3.12,28122.23338,857762.317,"Unit 3834 Box 7401
DPO AA 64737-4858"
74559.71664,5.17016265,6.859309643,2.2,29892.06843,1126450.426,"969 Phillips Club
New Diana, MT 40096"
82321.73111,5.911488489,6.813649608,2.33,48616.26463,1574084.927,"537 Gonzalez Plaza
Mccarthyland, ME 81042"
43526.81459,6.11901907,6.274272191,2.5,39760.2064,469262.8156,"5684 White Brooks
Port Josephtown, AR 95549"
71769.85888,6.067195467,6.849294596,4.18,28173.39447,1114169.037,"96301 Allison Falls Suite 515
New Courtney, GU 66573-9604"
89056.92119,3.410785658,7.121999355,5.5,60658.29587,1792368.627,"Unit 0303 Box 1245
DPO AP 90327"
66418.43057,5.737583091,8.051738727,3.49,45319.99304,1383842.185,"7082 Mosley Crest Apt. 431
East Walterfort, MI 80069"
44439.87401,5.604261416,7.824070198,5.38,37934.96743,691318.2401,"47971 Larry Ville Suite 410
Tylershire, NC 68512"
69343.00931,5.921443805,9.141241979,5.3,30113.83269,1245070.338,"173 Richard Well
Rachelbury, OK 77886-1242"
95997.6711,6.685863208,6.993422378,3.43,47128.88099,2220799.069,"86892 Webb Trafficway Suite 809
Angelachester, UT 84457-8708"
62616.16582,4.844336296,6.80310024,2.3,31010.22142,854815.1175,"547 Howard Alley Suite 447
Nicoleville, ND 59356"
76393.84648,7.306675205,9.428035064,3.17,46361.69458,2092348.377,"581 Derek Coves
Josephburgh, PW 37956-4189"
55840.1656,4.950202585,7.650712389,3.04,30795.10799,781213.0669,"Unit 7278 Box 9019
DPO AE 72927"
69882.27393,5.646557664,5.64764585,4.35,19544.75196,726883.8689,"074 Davidson Row
Lake Davidbury, WV 44303-5567"
87099.18849,6.756372213,6.400685049,3.18,44581.74758,1640990.378,"50864 Chang Manors Apt. 505
Kimshire, KY 55244-2271"
67716.74822,6.431119287,7.753988755,5.28,40562.18895,1535781.96,"3914 Gina Turnpike
East Valerie, GA 59492"
69624.78634,6.565275901,7.462821323,4.18,57644.20907,1737759.05,"283 Mcdonald Keys
Colemanmouth, WI 15244-6859"
78706.67574,5.922854638,8.33451397,4.2,36414.72945,1550702.478,"120 Peterson Place Apt. 673
West Aaron, OH 93623"
61321.58936,5.458032475,9.502520111,5.05,29888.76471,1348873.427,"43045 Felicia Ports
Crossbury, VA 62660"
62709.71267,5.732425466,7.060947189,3.22,34182.49617,955445.8537,"10208 Kimberly Flats
New Jasonchester, TX 11608"
66300.50528,6.671579548,8.282587474,6.13,38501.9551,1467910.569,"27274 Gordon Street
West Loriland, NC 74388"
75126.80508,8.008209502,7.845971202,5.09,36544.31859,1742938.776,"383 Joseph Road
Natashahaven, FM 16085"
68251.83533,8.335360241,7.072024549,6.02,38203.17353,1795630.913,"42685 Donna Prairie
Andersonbury, OK 38121-2420"
85175.20063,7.750851661,7.271163222,3.11,3285.450538,1305972.22,"792 Angela Forks
South Tylerfort, WI 00472-1022"
62381.92329,6.777764029,9.794898314,6.19,31391.26847,1433542.021,"0405 Miranda Bridge
Roseburgh, MP 42100"
69099.40351,5.600101651,5.40860478,3.49,37540.31003,921396.9753,"136 Linda Manor
West James, MI 99577"
73246.82218,4.936845339,7.536187342,4.15,47332.13862,1405399.855,"046 Emma Brooks Suite 819
Lake Christine, OH 38576-3876"
59901.82895,5.685544439,8.043199844,6.49,30210.76466,1088548.827,"343 Samuel Pass Suite 476
Kimberlyberg, ME 70939"
55038.05911,4.469567273,8.852673819,5.09,27701.02065,738030.6499,"USNS Greene
FPO AA 65033-4012"
69505.11151,7.352350453,10.75958834,5.14,48112.20017,2235294.718,"0665 Dawn Overpass
East Sarabury, CA 82390"
67964.83178,7.025035017,6.210030142,3.27,52831.15311,1564252.526,"8911 Ashley Mount
South Brian, TX 93120-1212"
71112.3503,5.612677071,7.419542404,4.26,24134.414,1309937.399,"818 Huffman Manor
Bradleyberg, VA 36874-2726"
76759.26928,7.983741985,7.613237025,5.26,23752.36101,1660770.002,"97953 Martinez Tunnel Apt. 675
Williamstown, IA 03085-1191"
82988.42745,6.099322338,8.47338077,5.12,31142.84203,1485418.102,"48349 Garcia Cove Suite 251
Port Jessica, NV 82266-4694"
71106.73804,5.460238285,5.962612283,4.39,25861.92823,886124.7256,"65540 Deborah Lakes Suite 696
South Williamburgh, MS 36354"
75516.46278,6.186440468,6.288751536,4.47,35521.04918,1411024.044,"858 Melanie Ridge
Port Elizabethland, WV 46546-6515"
60805.1033,4.170949099,7.347941423,3.16,31185.88333,671343.9418,"29430 Garza Mall
Smallmouth, LA 27750-6274"
61865.42322,5.890156539,6.220692269,2,41492.18017,992585.3823,"07367 Jason Square Apt. 543
Lake Jenniferburgh, DC 91157"
64241.79223,5.328137978,7.253737124,6.01,27768.58455,944590.1588,"9425 Chad Ways Suite 792
North Melissa, MD 26354"
77697.23565,6.138120631,7.267847632,4.35,40523.2893,1399909.049,"3426 Tamara Circles Apt. 239
South Mauricefurt, DC 47214-8682"
63044.4601,5.935261391,5.913453615,4.1,32725.27954,865099.5234,"392 Jonathan Divide
Donnaland, ND 01024-1699"
74102.49086,6.206707265,6.682487909,4.38,43971.51414,1394423.556,"PSC 9526, Box 2287
APO AE 35608"
62514.10856,4.931569621,6.194068363,3.35,40891.61563,813807.6997,"119 Nichols Flats
New Robert, MS 49220"
63237.56576,7.426296989,5.300989403,2.06,55849.94806,1316180.494,"USNV Cunningham
FPO AA 38594-5290"
75951.45249,5.440611043,6.999579342,3.09,31125.55873,1212205.341,"100 Garcia Track Apt. 378
Schneidermouth, KY 87806"
66803.01636,6.251245416,8.75087217,5.07,57970.24279,1769484.893,"PSC 8784, Box 4657
APO AE 65551"
45347.15068,5.521608814,7.088619391,4.43,31335.59502,541953.9057,"620 Fletcher Hollow Apt. 171
North Catherine, NC 45245"
67722.84636,6.89577421,7.397590147,4.27,37869.93681,1494101.445,"48910 Lyons Forge
West Dillonmouth, VA 62094"
58108.48878,4.633538535,5.495635406,3.24,37642.02655,856022.8625,"USCGC Jones
FPO AP 12026"
60871.60378,6.029590406,7.282537332,6.2,38111.35302,1427842.506,"7535 Adams Square
New Leonside, DC 29202"
76087.15419,5.039400288,7.854884014,5.03,27616.09545,1228138.129,"17616 Nguyen Cove Apt. 639
Osbornetown, RI 61768"
73965.37027,5.121333052,6.931703177,2,34440.64065,1168627.651,"355 Black Villages Suite 934
Chadhaven, PR 31957-1566"
69931.4011,6.099506571,5.178628479,2.28,52079.18818,1389287.474,"26984 Kathryn Vista
Scottborough, AZ 97504-1679"
