FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE
2015-01-01,AA,19805,AA,219,12892,1289203,32575,LAX,14771,1477101,32457,SFO,1800,1757,-3.00,16.00,1813,1909,4.00,1920,1913,-7.00,0.00,,0.00,337.00
2015-01-01,AA,19805,AA,219,14771,1477101,32457,SFO,12892,1289203,32575,LAX,2010,2005,-5.00,13.00,2018,2110,12.00,2140,2122,-18.00,0.00,,0.00,337.00
2015-01-01,AA,19805,AA,220,13303,1330303,32467,MIA,15304,1530402,33195,TPA,1710,1709,-1.00,23.00,1732,1819,3.00,1822,1822,0.00,0.00,,0.00,204.00
2015-01-01,AA,19805,AA,220,15304,1530402,33195,TPA,13303,1330303,32467,MIA,1910,1906,-4.00,16.00,1922,2002,18.00,2015,2020,5.00,0.00,,0.00,204.00
2015-01-01,AA,19805,AA,221,11298,1129803,30194,DFW,14771,1477101,32457,SFO,1150,1155,5.00,18.00,1213,1326,4.00,1335,1330,-5.00,0.00,,0.00,1464.00
2015-01-01,AA,19805,AA,221,14771,1477101,32457,SFO,11298,1129803,30194,DFW,1435,1740,185.00,28.00,1808,2307,7.00,2000,2314,194.00,0.00,,0.00,1464.00
2015-01-01,AA,19805,AA,357,10821,1082103,30852,BWI,13303,1330303,32467,MIA,1726,1715,-11.00,24.00,1739,1950,13.00,2012,2003,-9.00,0.00,,0.00,946.00
2015-01-01,AA,19805,AA,357,13303,1330303,32467,MIA,10821,1082103,30852,BWI,1405,1358,-7.00,13.00,1411,1616,5.00,1641,1621,-20.00,0.00,,0.00,946.00
2015-01-01,AA,19805,AA,358,13930,1393003,30977,ORD,12953,1295302,31703,LGA,1635,1635,0.00,13.00,1648,1921,4.00,1940,1925,-15.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,359,12953,1295302,31703,LGA,13930,1393003,30977,ORD,1845,1838,-7.00,13.00,1851,2011,9.00,2035,2020,-15.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,360,13930,1393003,30977,ORD,12953,1295302,31703,LGA,1605,1710,65.00,12.00,1722,1956,2.00,1905,1958,53.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,361,11618,1161802,31703,EWR,13303,1330303,32467,MIA,0759,0805,6.00,16.00,0821,1059,15.00,1109,1114,5.00,0.00,,0.00,1085.00
2015-01-01,AA,19805,AA,362,11298,1129803,30194,DFW,13342,1334205,33342,MKE,2000,2027,27.00,10.00,2037,2213,4.00,2215,2217,2.00,0.00,,0.00,853.00
2015-01-01,AA,19805,AA,363,12953,1295302,31703,LGA,13930,1393003,30977,ORD,1950,1944,-6.00,11.00,1955,2058,10.00,2130,2108,-22.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,364,13930,1393003,30977,ORD,12953,1295302,31703,LGA,1500,1456,-4.00,11.00,1507,1743,6.00,1800,1749,-11.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,365,11278,1127802,30852,DCA,11298,1129803,30194,DFW,1005,1029,24.00,11.00,1040,1253,19.00,1235,1312,37.00,0.00,,0.00,1192.00
2015-01-01,AA,19805,AA,366,13930,1393003,30977,ORD,12953,1295302,31703,LGA,1410,1410,0.00,21.00,1431,1705,6.00,1710,1711,1.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,367,15370,1537002,34653,TUL,11298,1129803,30194,DFW,0655,,,,,,,0810,,,1.00,A,0.00,237.00
2015-01-01,AA,19805,AA,368,13930,1393003,30977,ORD,12953,1295302,31703,LGA,1320,1317,-3.00,17.00,1334,1605,4.00,1620,1609,-11.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,369,11298,1129803,30194,DFW,14679,1467903,33570,SAN,1130,1142,12.00,20.00,1202,1250,5.00,1235,1255,20.00,0.00,,0.00,1171.00
2015-01-01,AA,19805,AA,369,14679,1467903,33570,SAN,11298,1129803,30194,DFW,1325,1333,8.00,14.00,1347,1807,12.00,1820,1819,-1.00,0.00,,0.00,1171.00
2015-01-01,AA,19805,AA,370,10821,1082103,30852,BWI,11298,1129803,30194,DFW,1600,,,,,,,1835,,,1.00,B,0.00,1217.00
2015-01-01,AA,19805,AA,370,11298,1129803,30194,DFW,10821,1082103,30852,BWI,1135,,,,,,,1520,,,1.00,B,0.00,1217.00
2015-01-01,AA,19805,AA,371,14747,1474703,30559,SEA,13303,1330303,32467,MIA,0100,0052,-8.00,30.00,0122,0933,6.00,0938,0939,1.00,0.00,,0.00,2724.00
2015-01-01,AA,19805,AA,373,11298,1129803,30194,DFW,14683,1468303,33214,SAT,1620,1738,78.00,15.00,1753,1844,3.00,1725,1847,82.00,0.00,,0.00,247.00
2015-01-01,AA,19805,AA,373,14683,1468303,33214,SAT,11298,1129803,30194,DFW,1805,1915,70.00,11.00,1926,2005,35.00,1915,2040,85.00,0.00,,0.00,247.00
2015-01-01,AA,19805,AA,374,13930,1393003,30977,ORD,12953,1295302,31703,LGA,1225,1221,-4.00,13.00,1234,1505,2.00,1525,1507,-18.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,375,15016,1501603,31123,STL,11298,1129803,30194,DFW,0605,0557,-8.00,15.00,0612,0742,6.00,0805,0748,-17.00,0.00,,0.00,550.00
2015-01-01,AA,19805,AA,376,11298,1129803,30194,DFW,12339,1233904,32337,IND,0745,0744,-1.00,36.00,0820,1050,4.00,1045,1054,9.00,0.00,,0.00,761.00
2015-01-01,AA,19805,AA,376,12339,1233904,32337,IND,11298,1129803,30194,DFW,1125,1128,3.00,10.00,1138,1246,11.00,1255,1257,2.00,0.00,,0.00,761.00
2015-01-01,AA,19805,AA,378,14843,1484304,34819,SJU,13303,1330303,32467,MIA,0605,0557,-8.00,17.00,0614,0741,20.00,0750,0801,11.00,0.00,,0.00,1045.00
2015-01-01,AA,19805,AA,379,11298,1129803,30194,DFW,14771,1477101,32457,SFO,1315,1338,23.00,22.00,1400,1505,4.00,1500,1509,9.00,0.00,,0.00,1464.00
2015-01-01,AA,19805,AA,379,14771,1477101,32457,SFO,11298,1129803,30194,DFW,1555,1604,9.00,15.00,1619,2117,38.00,2120,2155,35.00,0.00,,0.00,1464.00
2015-01-01,AA,19805,AA,380,13930,1393003,30977,ORD,12953,1295302,31703,LGA,1040,1053,13.00,11.00,1104,1328,3.00,1340,1331,-9.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,382,11298,1129803,30194,DFW,13851,1385103,33851,OKC,1345,1350,5.00,15.00,1405,1440,6.00,1440,1446,6.00,0.00,,0.00,175.00
2015-01-01,AA,19805,AA,382,13851,1385103,33851,OKC,11298,1129803,30194,DFW,1520,1522,2.00,12.00,1534,1612,28.00,1625,1640,15.00,0.00,,0.00,175.00
2015-01-01,AA,19805,AA,383,11298,1129803,30194,DFW,11278,1127802,30852,DCA,1555,1602,7.00,13.00,1615,1921,7.00,1935,1928,-7.00,0.00,,0.00,1192.00
2015-01-01,AA,19805,AA,384,13930,1393003,30977,ORD,12953,1295302,31703,LGA,0930,0934,4.00,10.00,0944,1211,3.00,1230,1214,-16.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,385,10693,1069302,30693,BNA,11298,1129803,30194,DFW,0825,0817,-8.00,9.00,0826,1011,4.00,1040,1015,-25.00,0.00,,0.00,631.00
2015-01-01,AA,19805,AA,386,11298,1129803,30194,DFW,12451,1245102,31136,JAX,1430,1639,129.00,16.00,1655,1944,7.00,1745,1951,126.00,0.00,,0.00,918.00
2015-01-01,AA,19805,AA,1029,11278,1127802,30852,DCA,12478,1247802,31703,JFK,1800,1754,-6.00,23.00,1817,1918,13.00,1915,1931,16.00,0.00,,0.00,213.00
2015-01-01,AA,19805,AA,1029,12478,1247802,31703,JFK,11278,1127802,30852,DCA,1545,1548,3.00,17.00,1605,1705,5.00,1710,1710,0.00,0.00,,0.00,213.00
2015-01-01,AA,19805,AA,1030,11298,1129803,30194,DFW,12451,1245102,31136,JAX,1115,1110,-5.00,14.00,1124,1412,6.00,1425,1418,-7.00,0.00,,0.00,918.00
2015-01-01,AA,19805,AA,1030,12451,1245102,31136,JAX,11298,1129803,30194,DFW,1505,1503,-2.00,11.00,1514,1634,25.00,1650,1659,9.00,0.00,,0.00,918.00
2015-01-01,AA,19805,AA,1032,11433,1143302,31295,DTW,13303,1330303,32467,MIA,1730,1728,-2.00,10.00,1738,2014,10.00,2040,2024,-16.00,0.00,,0.00,1145.00
2015-01-01,AA,19805,AA,1032,13303,1330303,32467,MIA,11433,1143302,31295,DTW,1340,1333,-7.00,12.00,1345,1627,22.00,1643,1649,6.00,0.00,,0.00,1145.00
2015-01-01,AA,19805,AA,328,11292,1129202,30325,DEN,11298,1129803,30194,DFW,0530,0623,53.00,32.00,0655,0931,10.00,0835,0941,66.00,0.00,,0.00,641.00
2015-01-01,AA,19805,AA,329,12953,1295302,31703,LGA,13930,1393003,30977,ORD,1130,1126,-4.00,21.00,1147,1255,7.00,1315,1302,-13.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,330,14027,1402702,34027,PBI,13930,1393003,30977,ORD,0630,0626,-4.00,12.00,0638,0829,19.00,0840,0848,8.00,0.00,,0.00,1144.00
2015-01-01,AA,19805,AA,331,12953,1295302,31703,LGA,13930,1393003,30977,ORD,1215,1208,-7.00,22.00,1230,1342,20.00,1400,1402,2.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,332,11298,1129803,30194,DFW,14492,1449202,34492,RDU,1130,1126,-4.00,12.00,1138,1437,3.00,1500,1440,-20.00,0.00,,0.00,1061.00
2015-01-01,AA,19805,AA,332,14492,1449202,34492,RDU,11298,1129803,30194,DFW,1540,1535,-5.00,10.00,1545,1735,8.00,1750,1743,-7.00,0.00,,0.00,1061.00
2015-01-01,AA,19805,AA,333,11298,1129803,30194,DFW,13256,1325602,33256,MFE,1305,1302,-3.00,23.00,1325,1445,3.00,1440,1448,8.00,0.00,,0.00,469.00
2015-01-01,AA,19805,AA,333,13256,1325602,33256,MFE,11298,1129803,30194,DFW,1520,1530,10.00,10.00,1540,1643,20.00,1655,1703,8.00,0.00,,0.00,469.00
2015-01-01,AA,19805,AA,334,11298,1129803,30194,DFW,13256,1325602,33256,MFE,0915,,,,,,,1050,,,1.00,B,0.00,469.00
2015-01-01,AA,19805,AA,334,13256,1325602,33256,MFE,11298,1129803,30194,DFW,1130,1122,-8.00,11.00,1133,1238,36.00,1310,1314,4.00,0.00,,0.00,469.00
2015-01-01,AA,19805,AA,335,12953,1295302,31703,LGA,13930,1393003,30977,ORD,1315,1450,95.00,21.00,1511,1615,14.00,1500,1629,89.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,336,10140,1014003,30140,ABQ,11298,1129803,30194,DFW,0900,0858,-2.00,45.00,0943,1212,9.00,1145,1221,36.00,0.00,,0.00,569.00
2015-01-01,AA,19805,AA,337,12953,1295302,31703,LGA,13930,1393003,30977,ORD,1425,1420,-5.00,12.00,1432,1536,7.00,1605,1543,-22.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,338,12892,1289203,32575,LAX,14771,1477101,32457,SFO,0650,0644,-6.00,21.00,0705,0800,3.00,0810,0803,-7.00,0.00,,0.00,337.00
2015-01-01,AA,19805,AA,338,14771,1477101,32457,SFO,12892,1289203,32575,LAX,0900,0857,-3.00,12.00,0909,1003,10.00,1030,1013,-17.00,0.00,,0.00,337.00
2015-01-01,AA,19805,AA,341,10423,1042302,30423,AUS,11298,1129803,30194,DFW,1745,1826,41.00,9.00,1835,1912,20.00,1850,1932,42.00,0.00,,0.00,190.00
2015-01-01,AA,19805,AA,341,11298,1129803,30194,DFW,10423,1042302,30423,AUS,1610,1654,44.00,13.00,1707,1752,5.00,1705,1757,52.00,0.00,,0.00,190.00
2015-01-01,AA,19805,AA,342,13303,1330303,32467,MIA,12953,1295302,31703,LGA,1700,1703,3.00,16.00,1719,1946,5.00,2003,1951,-12.00,0.00,,0.00,1096.00
2015-01-01,AA,19805,AA,343,12953,1295302,31703,LGA,13930,1393003,30977,ORD,1610,1606,-4.00,14.00,1620,1728,6.00,1800,1734,-26.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,344,11298,1129803,30194,DFW,12889,1288903,32211,LAS,2135,2218,43.00,14.00,2232,2300,8.00,2230,2308,38.00,0.00,,0.00,1055.00
2015-01-01,AA,19805,AA,345,12953,1295302,31703,LGA,13930,1393003,30977,ORD,1705,1658,-7.00,14.00,1712,1820,18.00,1900,1838,-22.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,346,13930,1393003,30977,ORD,12953,1295302,31703,LGA,1915,2046,91.00,16.00,2102,2333,9.00,2215,2342,87.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,347,13930,1393003,30977,ORD,15376,1537602,30436,TUS,1945,1941,-4.00,11.00,1952,2229,2.00,2235,2231,-4.00,0.00,,0.00,1437.00
2015-01-01,AA,19805,AA,348,11298,1129803,30194,DFW,11697,1169703,32467,FLL,1225,1222,-3.00,17.00,1239,1553,7.00,1605,1600,-5.00,0.00,,0.00,1119.00
2015-01-01,AA,19805,AA,348,11697,1169703,32467,FLL,11298,1129803,30194,DFW,1650,1651,1.00,17.00,1708,1851,37.00,1910,1928,18.00,0.00,,0.00,1119.00
2015-01-01,AA,19805,AA,349,10397,1039705,30397,ATL,13303,1330303,32467,MIA,2110,2103,-7.00,17.00,2120,2246,13.00,2302,2259,-3.00,0.00,,0.00,594.00
2015-01-01,AA,19805,AA,349,13303,1330303,32467,MIA,10397,1039705,30397,ATL,1820,1821,1.00,13.00,1834,2000,7.00,2025,2007,-18.00,0.00,,0.00,594.00
2015-01-01,AA,19805,AA,350,13930,1393003,30977,ORD,12953,1295302,31703,LGA,1735,1728,-7.00,13.00,1741,2014,5.00,2035,2019,-16.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,351,11298,1129803,30194,DFW,12266,1226603,31453,IAH,1500,1456,-4.00,14.00,1510,1555,10.00,1605,1605,0.00,0.00,,0.00,224.00
2015-01-01,AA,19805,AA,351,12266,1226603,31453,IAH,11298,1129803,30194,DFW,1700,1657,-3.00,13.00,1710,1750,25.00,1815,1815,0.00,0.00,,0.00,224.00
2015-01-01,AA,19805,AA,352,13930,1393003,30977,ORD,12953,1295302,31703,LGA,1820,1815,-5.00,16.00,1831,2059,5.00,2125,2104,-21.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,354,13930,1393003,30977,ORD,12953,1295302,31703,LGA,1700,1700,0.00,13.00,1713,1938,4.00,2000,1942,-18.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,355,12953,1295302,31703,LGA,13930,1393003,30977,ORD,1800,1752,-8.00,12.00,1804,1926,16.00,1950,1942,-8.00,0.00,,0.00,733.00
2015-01-01,AA,19805,AA,356,10397,1039705,30397,ATL,11298,1129803,30194,DFW,1640,1635,-5.00,15.00,1650,1752,14.00,1805,1806,1.00,0.00,,0.00,731.00
2015-01-01,AA,19805,AA,356,11298,1129803,30194,DFW,10397,1039705,30397,ATL,1300,1256,-4.00,15.00,1311,1545,4.00,1600,1549,-11.00,0.00,,0.00,731.00
2015-01-01,AA,19805,AA,1062,12892,1289203,32575,LAX,13930,1393003,30977,ORD,2355,2353,-2.00,43.00,0036,0600,14.00,0550,0614,24.00,0.00,,0.00,1744.00
2015-01-01,AA,19805,AA,1063,10721,1072102,30721,BOS,13930,1393003,30977,ORD,1540,1529,-11.00,12.00,1541,1722,6.00,1745,1728,-17.00,0.00,,0.00,867.00
2015-01-01,AA,19805,AA,1064,12892,1289203,32575,LAX,13303,1330303,32467,MIA,2345,2340,-5.00,12.00,2352,0718,12.00,0735,0730,-5.00,0.00,,0.00,2342.00
2015-01-01,AA,19805,AA,1065,10721,1072102,30721,BOS,13930,1393003,30977,ORD,1700,1655,-5.00,19.00,1714,1854,9.00,1900,1903,3.00,0.00,,0.00,867.00
2015-01-01,AA,19805,AA,1065,13930,1393003,30977,ORD,10721,1072102,30721,BOS,1300,1313,13.00,15.00,1328,1608,5.00,1615,1613,-2.00,0.00,,0.00,867.00
2015-01-01,AA,19805,AA,1068,10821,1082103,30852,BWI,11298,1129803,30194,DFW,1910,1959,49.00,13.00,2012,2221,7.00,2140,2228,48.00,0.00,,0.00,1217.00
2015-01-01,AA,19805,AA,1068,11298,1129803,30194,DFW,10821,1082103,30852,BWI,1445,1544,59.00,12.00,1556,1917,5.00,1830,1922,52.00,0.00,,0.00,1217.00
2015-01-01,AA,19805,AA,1069,11298,1129803,30194,DFW,11292,1129202,30325,DEN,2235,2341,66.00,12.00,2353,0022,6.00,2335,0028,53.00,0.00,,0.00,641.00
2015-01-01,AA,19805,AA,1070,14747,1474703,30559,SEA,13303,1330303,32467,MIA,2305,2342,37.00,14.00,2356,0818,18.00,0739,0836,57.00,0.00,,0.00,2724.00
2015-01-01,AA,19805,AA,1071,11298,1129803,30194,DFW,12191,1219102,31453,HOU,1250,1249,-1.00,13.00,1302,1351,3.00,1355,1354,-1.00,0.00,,0.00,247.00
2015-01-01,AA,19805,AA,1071,12191,1219102,31453,HOU,11298,1129803,30194,DFW,1435,1437,2.00,12.00,1449,1532,34.00,1545,1606,21.00,0.00,,0.00,247.00
2015-01-01,AA,19805,AA,1072,11298,1129803,30194,DFW,15304,1530402,33195,TPA,2040,2051,11.00,14.00,2105,0008,5.00,2355,0013,18.00,0.00,,0.00,929.00
2015-01-01,AA,19805,AA,1073,13303,1330303,32467,MIA,14100,1410002,34100,PHL,1635,1631,-4.00,15.00,1646,1906,4.00,1922,1910,-12.00,0.00,,0.00,1013.00
2015-01-01,AA,19805,AA,1073,14100,1410002,34100,PHL,13303,1330303,32467,MIA,2015,2009,-6.00,11.00,2020,2244,4.00,2307,2248,-19.00,0.00,,0.00,1013.00
2015-01-01,AA,19805,AA,1074,11697,1169703,32467,FLL,13930,1393003,30977,ORD,1945,1945,0.00,12.00,1957,2144,16.00,2155,2200,5.00,0.00,,0.00,1182.00
2015-01-01,AA,19805,AA,1074,13930,1393003,30977,ORD,11697,1169703,32467,FLL,1500,1503,3.00,14.00,1517,1851,7.00,1900,1858,-2.00,0.00,,0.00,1182.00
2015-01-01,AA,19805,AA,1075,11278,1127802,30852,DCA,13930,1393003,30977,ORD,1145,1142,-3.00,8.00,1150,1242,8.00,1255,1250,-5.00,0.00,,0.00,612.00
2015-01-01,AA,19805,AA,1077,10821,1082103,30852,BWI,11298,1129803,30194,DFW,0835,0823,-12.00,19.00,0842,1050,9.00,1110,1059,-11.00,0.00,,0.00,1217.00
2015-01-01,AA,19805,AA,1079,11057,1105703,31057,CLT,11298,1129803,30194,DFW,0625,0620,-5.00,27.00,0647,0816,11.00,0820,0827,7.00,0.00,,0.00,936.00
2015-01-01,AA,19805,AA,222,12892,1289203,32575,LAX,10721,1072102,30721,BOS,0655,0650,-5.00,17.00,0707,1438,4.00,1515,1442,-33.00,0.00,,0.00,2611.00
2015-01-01,AA,19805,AA,223,10721,1072102,30721,BOS,12892,1289203,32575,LAX,2020,2028,8.00,15.00,2043,2346,4.00,2355,2350,-5.00,0.00,,0.00,2611.00
2015-01-01,AA,19805,AA,224,12889,1288903,32211,LAS,12892,1289203,32575,LAX,1130,1127,-3.00,20.00,1147,1228,8.00,1240,1236,-4.00,0.00,,0.00,236.00
2015-01-01,AA,19805,AA,224,12892,1289203,32575,LAX,12889,1288903,32211,LAS,0920,0918,-2.00,18.00,0936,1019,8.00,1035,1027,-8.00,0.00,,0.00,236.00
2015-01-01,AA,19805,AA,227,11298,1129803,30194,DFW,13487,1348702,31650,MSP,2040,2120,40.00,13.00,2133,2316,5.00,2255,2321,26.00,0.00,,0.00,852.00
2015-01-01,AA,19805,AA,231,12889,1288903,32211,LAS,13930,1393003,30977,ORD,1635,1632,-3.00,16.00,1648,2149,9.00,2205,2158,-7.00,0.00,,0.00,1514.00
2015-01-01,AA,19805,AA,231,13930,1393003,30977,ORD,12889,1288903,32211,LAS,1350,1345,-5.00,14.00,1359,1529,8.00,1545,1537,-8.00,0.00,,0.00,1514.00
2015-01-01,AA,19805,AA,232,10397,1039705,30397,ATL,11298,1129803,30194,DFW,1900,1858,-2.00,17.00,1915,2020,35.00,2030,2055,25.00,0.00,,0.00,731.00
2015-01-01,AA,19805,AA,232,11298,1129803,30194,DFW,10397,1039705,30397,ATL,1515,1520,5.00,12.00,1532,1807,6.00,1820,1813,-7.00,0.00,,0.00,731.00
2015-01-01,AA,19805,AA,233,10821,1082103,30852,BWI,13303,1330303,32467,MIA,0600,0643,43.00,21.00,0704,0908,6.00,0843,0914,31.00,0.00,,0.00,946.00
2015-01-01,AA,19805,AA,234,13303,1330303,32467,MIA,10821,1082103,30852,BWI,2135,2127,-8.00,21.00,2148,2351,4.00,0010,2355,-15.00,0.00,,0.00,946.00
2015-01-01,AA,19805,AA,235,12478,1247802,31703,JFK,14747,1474703,30559,SEA,1835,1908,33.00,27.00,1935,2245,7.00,2205,2252,47.00,0.00,,0.00,2422.00
2015-01-01,AA,19805,AA,236,14747,1474703,30559,SEA,12478,1247802,31703,JFK,0715,0710,-5.00,19.00,0729,1506,5.00,1530,1511,-19.00,0.00,,0.00,2422.00
2015-01-01,AA,19805,AA,238,11278,1127802,30852,DCA,13303,1330303,32467,MIA,1805,1803,-2.00,17.00,1820,2029,7.00,2049,2036,-13.00,0.00,,0.00,919.00
2015-01-01,AA,19805,AA,238,13303,1330303,32467,MIA,11278,1127802,30852,DCA,1425,1425,0.00,16.00,1441,1649,4.00,1655,1653,-2.00,0.00,,0.00,919.00
2015-01-01,AA,19805,AA,239,11066,1106603,31066,CMH,11298,1129803,30194,DFW,1900,2033,93.00,11.00,2044,2213,11.00,2055,2224,89.00,0.00,,0.00,926.00
2015-01-01,AA,19805,AA,239,11298,1129803,30194,DFW,11066,1106603,31066,CMH,1500,1642,102.00,24.00,1706,1953,6.00,1820,1959,99.00,0.00,,0.00,926.00
2015-01-01,AA,19805,AA,240,12892,1289203,32575,LAX,11278,1127802,30852,DCA,0815,0814,-1.00,18.00,0832,1536,8.00,1605,1544,-21.00,0.00,,0.00,2311.00
2015-01-01,AA,19805,AA,241,13930,1393003,30977,ORD,14771,1477101,32457,SFO,1610,1606,-4.00,19.00,1625,1827,3.00,1850,1830,-20.00,0.00,,0.00,1846.00
2015-01-01,AA,19805,AA,242,14771,1477101,32457,SFO,13930,1393003,30977,ORD,0820,0818,-2.00,15.00,0833,1418,8.00,1430,1426,-4.00,0.00,,0.00,1846.00
2015-01-01,AA,19805,AA,243,13303,1330303,32467,MIA,14771,1477101,32457,SFO,2100,2100,0.00,13.00,2113,2353,4.00,0018,2357,-21.00,0.00,,0.00,2585.00
2015-01-01,AA,19805,AA,244,14908,1490803,32575,SNA,11298,1129803,30194,DFW,0850,0916,26.00,15.00,0931,1356,16.00,1345,1412,27.00,0.00,,0.00,1205.00
2015-01-01,AA,19805,AA,245,11278,1127802,30852,DCA,12892,1289203,32575,LAX,1705,1656,-9.00,13.00,1709,1932,6.00,2000,1938,-22.00,0.00,,0.00,2311.00
2015-01-01,AA,19805,AA,246,12758,1275803,32758,KOA,12892,1289203,32575,LAX,2235,2229,-6.00,15.00,2244,0518,12.00,0545,0530,-15.00,0.00,,0.00,2504.00
2015-01-01,AA,19805,AA,247,12892,1289203,32575,LAX,12758,1275803,32758,KOA,1715,1711,-4.00,14.00,1725,2041,3.00,2105,2044,-21.00,0.00,,0.00,2504.00
2015-01-01,AA,19805,AA,248,14747,1474703,30559,SEA,11298,1129803,30194,DFW,0905,0901,-4.00,19.00,0920,1447,10.00,1455,1457,2.00,0.00,,0.00,1660.00
2015-01-01,AA,19805,AA,249,11109,1110902,30189,COS,11298,1129803,30194,DFW,1020,1051,31.00,16.00,1107,1334,17.00,1310,1351,41.00,0.00,,0.00,592.00
2015-01-01,AA,19805,AA,249,11298,1129803,30194,DFW,11109,1110902,30189,COS,0845,0918,33.00,28.00,0946,1010,4.00,0940,1014,34.00,0.00,,0.00,592.00
2015-01-01,AA,19805,AA,252,11298,1129803,30194,DFW,11278,1127802,30852,DCA,1335,1340,5.00,14.00,1354,1700,7.00,1715,1707,-8.00,0.00,,0.00,1192.00
2015-01-01,AA,19805,AA,253,12892,1289203,32575,LAX,13830,1383002,33830,OGG,0900,0856,-4.00,19.00,0915,1247,2.00,1255,1249,-6.00,0.00,,0.00,2486.00
2015-01-01,AA,19805,AA,254,13830,1383002,33830,OGG,12892,1289203,32575,LAX,1450,1456,6.00,12.00,1508,2144,6.00,2210,2150,-20.00,0.00,,0.00,2486.00
2015-01-01,AA,19805,AA,255,12478,1247802,31703,JFK,12892,1289203,32575,LAX,1000,0959,-1.00,26.00,1025,1317,11.00,1320,1328,8.00,0.00,,0.00,2475.00
2015-01-01,AA,19805,AA,256,12892,1289203,32575,LAX,12478,1247802,31703,JFK,1330,1328,-2.00,15.00,1343,2133,14.00,2155,2147,-8.00,0.00,,0.00,2475.00
2015-01-01,AA,19805,AA,258,12892,1289203,32575,LAX,13303,1330303,32467,MIA,0020,0015,-5.00,15.00,0030,0748,8.00,0805,0756,-9.00,0.00,,0.00,2342.00
2015-01-01,AA,19805,AA,1090,11298,1129803,30194,DFW,14908,1490803,32575,SNA,0755,,,,,,,0915,,,1.00,B,0.00,1205.00
2015-01-01,AA,19805,AA,1090,14908,1490803,32575,SNA,11298,1129803,30194,DFW,1000,1012,12.00,9.00,1021,1443,12.00,1450,1455,5.00,0.00,,0.00,1205.00
2015-01-01,AA,19805,AA,1091,11298,1129803,30194,DFW,14107,1410702,30466,PHX,1715,2142,267.00,37.00,2219,2333,4.00,1855,2337,282.00,0.00,,0.00,868.00
2015-01-01,AA,19805,AA,1091,14107,1410702,30466,PHX,11298,1129803,30194,DFW,1940,0026,286.00,16.00,0042,0328,6.00,2255,0334,279.00,0.00,,0.00,868.00
2015-01-01,AA,19805,AA,1092,11298,1129803,30194,DFW,14100,1410002,34100,PHL,1600,1714,74.00,14.00,1728,2051,7.00,2000,2058,58.00,0.00,,0.00,1303.00
2015-01-01,AA,19805,AA,1093,11298,1129803,30194,DFW,14747,1474703,30559,SEA,2220,2316,56.00,12.00,2328,0110,8.00,0035,0118,43.00,0.00,,0.00,1660.00
2015-01-01,AA,19805,AA,1094,14747,1474703,30559,SEA,11298,1129803,30194,DFW,0555,0555,0.00,24.00,0619,1155,11.00,1150,1206,16.00,0.00,,0.00,1660.00
2015-01-01,AA,19805,AA,1095,11298,1129803,30194,DFW,13891,1389101,32575,ONT,1300,1305,5.00,15.00,1320,1401,4.00,1410,1405,-5.00,0.00,,0.00,1188.00
2015-01-01,AA,19805,AA,1095,13891,1389101,32575,ONT,11298,1129803,30194,DFW,1450,1449,-1.00,9.00,1458,1928,10.00,1945,1938,-7.00,0.00,,0.00,1188.00
2015-01-01,AA,19805,AA,1096,10721,1072102,30721,BOS,12478,1247802,31703,JFK,1745,1823,38.00,14.00,1837,1933,8.00,1915,1941,26.00,0.00,,0.00,187.00
2015-01-01,AA,19805,AA,1096,12478,1247802,31703,JFK,10721,1072102,30721,BOS,1545,1624,39.00,20.00,1644,1731,4.00,1700,1735,35.00,0.00,,0.00,187.00
