fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trips_last_5min,key
9.7,2012-03-04 00:57:00 UTC,-74.00185,40.730362,-73.972612,40.755545,1,2876,3748
6.1,2012-08-15 08:57:01 UTC,-73.961925,40.767905,-73.957219,40.777599,1,1611,3749
21.3,2011-07-28 06:59:24 UTC,-73.957043,40.770656,-73.977855,40.690296999999994,1,2833,3750
6.5,2013-02-03 15:25:03 UTC,-73.995639,40.73192,-74.00791600000001,40.727453000000004,3,2172,3751
7.0,2014-11-09 12:06:10 UTC,-73.97278299999999,40.780772,-73.971024,40.793403999999995,1,1938,3752
5.7,2012-02-21 11:53:00 UTC,-73.985467,40.760302,-74.000887,40.747077000000004,1,3577,3753
7.3,2011-05-14 10:10:48 UTC,-73.989127,40.751236999999996,-73.979198,40.765921999999996,1,1778,3754
12.5,2013-04-18 08:48:00 UTC,-74.004162,40.747402,-74.014785,40.710987,1,2002,3755
6.1,2009-05-30 04:48:30 UTC,-73.966757,40.758687,-73.98758199999999,40.756334,1,1726,3756
6.1,2009-03-11 09:54:07 UTC,-73.976825,40.754827,-73.98295999999999,40.755886,1,857,3757
9.7,2009-07-01 00:19:46 UTC,-73.949176,40.773488,-73.975158,40.733073,1,2809,3758
5.5,2013-08-23 17:19:04 UTC,-73.97242800000001,40.75864,-73.966934,40.761125,1,2360,3759
10.1,2010-01-25 11:55:33 UTC,-73.963964,40.769065999999995,-73.963488,40.769040999999994,3,2809,3760
6.1,2009-11-01 02:59:23 UTC,-73.988109,40.764396999999995,-73.98849200000001,40.747703,3,2038,3761
6.0,2014-05-20 23:09:00 UTC,-73.998887,40.728085,-73.9892,40.729267,1,2781,3762
12.9,2011-12-03 10:28:00 UTC,-73.98491999999999,40.744592,-73.97089,40.795777,1,4594,3763
23.0,2014-10-23 23:51:08 UTC,-73.989285,40.758468,-73.980232,40.703132000000004,1,1127,3764
5.3,2011-12-16 18:29:40 UTC,-74.008253,40.735617,-73.997878,40.725885,1,2011,3765
4.5,2011-01-28 20:42:59 UTC,-73.94581600000001,40.773465,-73.942941,40.786697,1,1615,3766
5.0,2012-12-28 00:49:42 UTC,-74.01486700000001,40.713814,-74.01128800000001,40.723759,2,3010,3767
7.5,2012-09-23 04:55:37 UTC,-73.999462,40.71454,-74.009736,40.705858,1,2607,3768
4.9,2010-12-10 17:47:06 UTC,-73.990736,40.75638,-73.983719,40.765505,1,1783,3769
12.0,2012-10-31 22:18:28 UTC,-73.994038,40.760208,-73.983506,40.738521999999996,2,2876,3770
7.7,2010-06-07 18:43:02 UTC,-74.013284,40.704771,-73.997729,40.718209,2,2876,3771
10.5,2013-09-16 06:38:10 UTC,-73.99806600000001,40.756103,-73.962248,40.764559999999996,1,2542,3772
31.7,2012-02-21 11:53:00 UTC,-73.95385999999999,40.787055,-73.972072,40.67678,6,1122,3773
4.5,2011-02-23 07:37:29 UTC,-73.976912,40.788003,-73.977064,40.780083000000005,1,2172,3774
9.5,2012-11-19 17:41:00 UTC,-73.982372,40.771786999999996,-73.967525,40.801207,1,2827,3775
8.0,2013-12-09 15:03:00 UTC,-73.966265,40.789266999999995,-73.952402,40.784107,2,1938,3776
7.7,2010-04-29 12:28:00 UTC,-73.997253,40.729898,-73.991363,40.742373,1,2742,3777
12.9,2010-12-21 13:08:00 UTC,-73.992425,40.743722999999996,-73.98388299999999,40.782215,1,2167,3778
14.5,2009-07-17 04:09:48 UTC,-73.98675300000001,40.756327,-73.91753100000001,40.739746000000004,2,2781,3779
36.3,2013-02-08 04:25:08 UTC,-73.988626,40.775008,-73.861503,40.768194,1,2490,3780
12.1,2011-06-27 21:51:57 UTC,-74.000297,40.742809,-74.000297,40.742809,4,2283,3781
7.7,2010-12-21 13:08:00 UTC,-73.97109,40.766857,-73.980533,40.767477,1,2876,3782
12.9,2010-02-25 20:14:00 UTC,-73.977905,40.754191999999996,-73.96733,40.802058,5,2640,3783
10.0,2014-12-08 21:50:00 UTC,-73.953712,40.778793,-73.966532,40.804165000000005,1,1871,3784
7.7,2009-08-13 20:16:04 UTC,-73.970562,40.758994,-73.94615300000001,40.782049,1,2833,3785
4.1,2010-10-30 10:36:56 UTC,-73.994019,40.751319,-74.001001,40.757397999999995,3,2002,3786
12.1,2011-12-21 19:34:17 UTC,-73.997435,40.737686,-73.980262,40.775489,2,2345,3787
7.5,2014-05-17 15:15:00 UTC,-73.987575,40.738507,-73.97107700000001,40.748277,1,1350,3788
7.5,2012-09-27 11:37:50 UTC,-73.966351,40.753595000000004,-73.966661,40.76332,1,2833,3789
27.3,2009-05-27 20:37:00 UTC,-73.863548,40.771373,-73.789532,40.642857,3,2781,3790
9.3,2011-06-27 21:51:57 UTC,-73.99146400000001,40.730115000000005,-73.970096,40.762914,1,2781,3791
8.5,2013-04-18 08:48:00 UTC,-73.989312,40.756265,-73.973732,40.762966999999996,5,2002,3792
11.7,2009-12-07 20:49:00 UTC,-73.974703,40.77805,-73.993842,40.740233,1,1823,3793
16.0,2014-05-17 15:15:00 UTC,-73.966887,40.78881,-73.97718499999999,40.758575,5,2002,3794
12.0,2014-04-15 20:43:11 UTC,-73.996354,40.735483,-74.007254,40.706042,3,2781,3795
6.0,2012-10-16 20:46:21 UTC,-74.007377,40.734196000000004,-74.00802900000001,40.745671,1,2590,3796
5.3,2012-02-21 11:53:00 UTC,-73.96996,40.753462,-73.982587,40.748792,6,1726,3797
6.5,2015-02-17 21:29:49 UTC,-74.00765991210938,40.72372817993164,-74.00472259521484,40.740665435791016,1,636,3798
8.1,2011-04-24 16:56:44 UTC,-73.97322700000001,40.757658,-73.984902,40.732603000000005,1,2809,3799
75.9,2010-03-06 15:15:27 UTC,-73.965936,40.771177,-73.965936,40.771177,2,2011,3800
3.7,2011-12-03 10:28:00 UTC,-73.960095,40.778912,-73.95389200000001,40.783777,1,2068,3801
8.5,2012-04-13 00:03:28 UTC,-73.983901,40.775036,-73.954449,40.778186,2,2781,3802
4.5,2012-02-21 11:53:00 UTC,-73.94511,40.775037,-73.95588000000001,40.775425,2,1778,3803
8.9,2011-07-01 11:33:07 UTC,-73.960052,40.773557000000004,-73.982619,40.782512,1,1076,3804
6.5,2010-02-25 20:14:00 UTC,-73.984898,40.757065000000004,-73.96618199999999,40.755623,1,2809,3805
16.9,2009-09-25 03:47:00 UTC,-74.001323,40.727571999999995,-73.98723000000001,40.661257,1,2809,3806
11.3,2010-04-29 12:28:00 UTC,-73.992418,40.7375,-74.00834,40.709405,1,1542,3807
18.5,2011-05-26 08:35:30 UTC,-73.960971,40.802043,-74.005212,40.725623999999996,1,1139,3808
5.3,2009-12-30 13:18:15 UTC,-73.945215,40.778801,-73.957488,40.782998,2,2653,3809
6.5,2014-05-17 15:15:00 UTC,-73.98236800000001,40.774032,-73.985392,40.768895,1,1352,3810
10.5,2013-08-19 18:29:34 UTC,-73.972151,40.758911,-73.997372,40.746787,1,2262,3811
6.1,2010-04-29 12:28:00 UTC,-74.011798,40.717537,-74.023457,40.709098,1,2876,3812
9.5,2012-12-08 13:42:55 UTC,-74.005216,40.740194,-74.002041,40.724677,1,1727,3813
3.3,2011-03-19 03:32:00 UTC,-73.993462,40.746968,-73.996298,40.743358,1,916,3814
5.5,2014-06-10 17:39:49 UTC,-73.981912,40.765723,-73.986379,40.759966999999996,1,1938,3815
16.5,2009-05-27 20:37:00 UTC,-73.97250799999999,40.780978000000005,-73.991653,40.727047,1,2125,3816
8.9,2012-03-04 00:57:00 UTC,-73.994387,40.746037,-73.988452,40.74354,1,2585,3817
5.0,2009-01-15 20:22:36 UTC,-74.008099,40.739671,-74.004068,40.733053999999996,1,953,3818
13.5,2013-12-09 15:03:00 UTC,-73.96868,40.791522,-73.993125,40.766052,6,2390,3819
7.5,2012-11-19 17:41:00 UTC,-73.964462,40.80728,-73.96696,40.788796999999995,1,2002,3820
34.0,2013-04-18 08:48:00 UTC,-73.957782,40.780535,-74.01441,40.712286999999996,2,1520,3821
5.7,2012-02-11 18:41:21 UTC,-74.00784399999999,40.717328,-74.010362,40.705872,1,1938,3822
14.9,2010-04-29 12:28:00 UTC,-73.990038,40.737528000000005,-74.011453,40.708135,2,2172,3823
12.5,2010-07-03 20:05:34 UTC,-73.991661,40.750114,-73.978434,40.7861,1,2781,3824
20.5,2014-01-22 09:25:30 UTC,-74.000228,40.747898,-73.98960100000001,40.741452,1,2781,3825
4.9,2012-03-04 00:57:00 UTC,-73.987498,40.722697,-73.99667,40.723793,3,2623,3826
6.9,2010-04-29 12:28:00 UTC,-73.956512,40.767082,-73.972332,40.765082,1,3019,3827
4.5,2011-03-24 09:56:53 UTC,-73.987628,40.749953000000005,-73.978278,40.752495,2,2876,3828
11.3,2012-02-21 11:53:00 UTC,-73.96270799999999,40.77887,-73.985885,40.746534999999994,1,2283,3829
6.0,2012-11-19 17:41:00 UTC,-73.97375,40.763462,-73.965517,40.762907,1,1615,3830
6.9,2011-01-07 22:19:38 UTC,-73.975883,40.74005,-73.97953100000001,40.741648,2,2955,3831
5.7,2011-03-19 03:32:00 UTC,-73.99220799999999,40.742678000000005,-73.98728299999999,40.75622,2,2876,3832
7.3,2011-10-05 08:14:00 UTC,-73.979272,40.787118,-73.957757,40.782428,2,2172,3833
8.9,2011-12-22 17:49:02 UTC,-73.95456,40.778042,-73.941048,40.810893,2,1537,3834
5.7,2012-03-04 00:57:00 UTC,-73.98671800000001,40.73984,-73.97294699999999,40.736771999999995,1,2833,3835
15.3,2012-09-01 18:16:04 UTC,-73.990193,40.775015,-73.987697,40.721334999999996,1,3415,3836
10.5,2012-05-05 22:46:05 UTC,-73.94168,40.798695,-73.965882,40.759903,1,2781,3837
8.5,2011-03-04 14:35:21 UTC,-73.991962,40.749569,-73.99208399999999,40.726473,1,1611,3838
8.5,2012-11-19 17:41:00 UTC,-73.991945,40.749032,-73.99759,40.760555,1,2900,3839
15.0,2013-02-02 18:57:53 UTC,-73.987955,40.749621000000005,-73.983293,40.722519,1,1778,3840
4.0,2015-03-21 16:49:20 UTC,-73.99702453613281,40.73686599731445,-73.99274444580078,40.74306106567383,1,1615,3841
6.5,2013-12-06 14:55:00 UTC,-73.940185,40.793682000000004,-73.932062,40.795362,2,1726,3842
8.1,2009-10-13 22:22:10 UTC,-73.99692399999999,40.744625,-73.981796,40.762459,2,2334,3843
7.0,2013-08-21 23:14:38 UTC,-73.985185,40.742083,-73.990931,40.755214,1,779,3844
9.0,2014-02-24 18:22:00 UTC,-73.991517,40.749995,-73.977202,40.764132000000004,1,2077,3845
4.5,2011-01-09 15:06:36 UTC,-73.978296,40.756276,-73.97253,40.763718,2,2955,3846
5.0,2013-05-12 00:21:43 UTC,-73.98603299999999,40.731369,-73.99048499999999,40.724647999999995,1,1726,3847
9.0,2013-06-02 00:58:07 UTC,-73.941502,40.791872,-73.970039,40.796671,1,1343,3848
5.3,2009-08-06 01:18:53 UTC,-73.979483,40.760667,-73.990229,40.756589,2,2396,3849
6.0,2013-03-07 08:19:51 UTC,-73.982541,40.735485,-73.987927,40.738923,1,1247,3850
4.5,2014-10-06 15:16:00 UTC,-73.981392,40.759966999999996,-73.979762,40.763897,6,2368,3851
9.0,2013-03-06 21:03:24 UTC,-73.947273,40.748228000000005,-73.921607,40.765398,1,1139,3852
4.9,2011-09-24 19:45:22 UTC,-73.988862,40.730809,-73.979996,40.74309,3,1915,3853
4.5,2011-10-05 08:14:00 UTC,-73.953848,40.782107,-73.960252,40.773097,1,3950,3854
3.5,2014-02-24 18:22:00 UTC,-73.953978,40.770517,-73.950275,40.775457,1,2876,3855
20.5,2012-03-04 00:57:00 UTC,-74.005625,40.734517,-73.952492,40.725196999999994,1,1247,3856
6.5,2014-10-06 15:16:00 UTC,-73.982457,40.763622,-73.99164499999999,40.768762,2,1464,3857
8.5,2011-12-22 17:49:02 UTC,-73.980225,40.734559000000004,-73.99407099999999,40.75139,1,2876,3858
6.9,2011-12-31 05:16:23 UTC,-73.955907,40.764018,-73.98104000000001,40.774186,1,2718,3859
8.9,2012-01-20 16:25:29 UTC,-73.982327,40.765607,-73.95023499999999,40.773807,1,2351,3860
6.9,2011-12-03 10:28:00 UTC,-73.979893,40.734868,-73.99828199999999,40.72959,5,2876,3861
39.07,2009-11-05 03:18:31 UTC,-73.996579,40.737891,-73.779191,40.670833,1,2623,3862
5.3,2011-02-15 15:25:47 UTC,-73.959296,40.777586,-73.95733,40.769919,1,1615,3863
33.3,2012-02-21 11:53:00 UTC,-73.863943,40.770132000000004,-73.97633,40.76235,5,2172,3864
17.0,2014-11-01 18:51:45 UTC,-73.988025,40.718585,-73.949843,40.771007,1,2876,3865
32.9,2010-04-29 12:28:00 UTC,-73.98925799999999,40.758,-73.865277,40.770663,5,1334,3866
6.5,2014-10-06 15:16:00 UTC,-73.975785,40.789167,-73.968018,40.802325,1,1742,3867
45.7,2011-07-03 10:36:46 UTC,-73.776686,40.645421999999996,-73.982338,40.666021,2,4594,3868
45.0,2010-02-25 20:14:00 UTC,-73.776782,40.645623,-74.03339,40.721523,1,2172,3869
30.0,2013-04-18 08:48:00 UTC,-73.962412,40.776392,-74.01146999999999,40.703421999999996,1,2601,3870
6.5,2012-03-04 00:57:00 UTC,-73.983582,40.738357,-73.99929,40.729012,5,1742,3871
17.5,2013-12-06 14:55:00 UTC,-73.95463199999999,40.773965000000004,-73.945565,40.817717,1,2781,3872
7.5,2014-02-24 18:22:00 UTC,-73.98615,40.757557,-73.971947,40.74923,1,2038,3873
46.83,2013-12-09 15:03:00 UTC,-73.86254,40.76889,-73.986242,40.758082,1,1615,3874
5.3,2009-06-24 18:13:46 UTC,-73.99372,40.743196999999995,-73.978229,40.742194,1,2809,3875
15.3,2010-06-03 19:16:38 UTC,-74.006501,40.751428999999995,-73.947458,40.776247999999995,1,2809,3876
7.5,2014-10-06 15:16:00 UTC,-73.98326999999999,40.693690000000004,-74.00589000000001,40.71213,5,2781,3877
14.5,2014-07-09 20:10:23 UTC,-73.986069,40.768915,-73.994065,40.735374,1,1778,3878
7.0,2014-12-11 06:48:49 UTC,-73.994462,40.751104,-73.998236,40.760778,1,2696,3879
27.0,2014-10-06 15:16:00 UTC,-73.78843,40.64168,-73.89868,40.63642,1,1611,3880
6.0,2014-05-19 21:08:05 UTC,-73.992412,40.737657,-73.988785,40.748071,2,2781,3881
57.33,2013-12-06 14:55:00 UTC,-73.980527,40.752241999999995,-73.782965,40.648812,1,2011,3882
19.0,2012-11-19 17:41:00 UTC,-73.980458,40.730509999999995,-73.987997,40.759707,1,1534,3883
18.9,2012-07-19 06:27:00 UTC,-73.953092,40.780255,-74.007245,40.705827,6,2069,3884
4.1,2012-03-30 18:28:20 UTC,-73.9806,40.738227,-73.98890300000001,40.731505,4,1542,3885
6.5,2014-11-01 18:51:45 UTC,-73.989008,40.737389,-74.00358299999999,40.729063000000004,1,2955,3886
17.7,2011-12-03 10:28:00 UTC,-73.91869200000001,40.743337,-73.978595,40.741227,6,1766,3887
6.5,2012-11-19 17:41:00 UTC,-73.95933199999999,40.771675,-73.945125,40.790962,1,1134,3888
14.5,2009-01-06 08:35:30 UTC,-73.975992,40.777118,-74.010541,40.720290000000006,1,2955,3889
12.2,2009-02-09 23:59:12 UTC,-73.982363,40.731542,-73.986375,40.764936999999996,1,2607,3890
12.1,2011-10-05 08:14:00 UTC,-73.95742,40.78562,-73.9866,40.764175,1,2356,3891
12.1,2009-07-10 11:10:04 UTC,-73.97530400000001,40.760559,-73.995231,40.72207,1,2607,3892
4.1,2011-05-20 17:01:39 UTC,-73.988613,40.737869,-73.98255,40.745271,1,938,3893
13.0,2013-12-06 20:16:30 UTC,-73.986359,40.756853,-73.978515,40.789874,1,1808,3894
15.5,2013-12-26 18:32:32 UTC,-73.981659,40.733545,-73.977172,40.774326,1,1247,3895
9.5,2015-05-05 18:54:42 UTC,-73.95968627929688,40.773529052734375,-73.97355651855469,40.78288269042969,1,3847,3896
8.0,2015-03-01 12:42:20 UTC,-73.98737335205078,40.76588821411133,-73.96781921386719,40.755619049072266,1,1391,3897
11.5,2013-03-07 08:19:51 UTC,-73.993218,40.757508,-73.980637,40.737769,1,2876,3898
12.5,2013-05-22 16:17:41 UTC,-73.982674,40.74816,-73.95336999999999,40.788342,1,2589,3899
14.9,2012-07-05 14:18:00 UTC,-73.985297,40.763697,-74.016932,40.704867,2,1074,3900
7.7,2010-05-02 13:33:58 UTC,-73.968987,40.793531,-73.953353,40.779596000000005,1,2876,3901
5.0,2014-11-28 11:29:09 UTC,-74.014064,40.712072,-74.015627,40.714453000000006,1,2172,3902
10.1,2012-07-05 14:18:00 UTC,-73.97678,40.750093,-73.989975,40.736952,1,1938,3903
19.5,2013-04-18 08:48:00 UTC,-73.97055999999999,40.752457,-74.011815,40.701482,1,2833,3904
10.1,2011-06-02 23:51:15 UTC,-73.981921,40.778897,-73.992778,40.749715,1,2172,3905
10.1,2010-12-31 13:47:40 UTC,-73.98713000000001,40.760196,-73.97152700000001,40.757703,2,2172,3906
5.3,2010-08-12 14:15:34 UTC,-73.9798,40.776087,-73.960883,40.775827,1,1778,3907
9.0,2013-05-15 15:30:24 UTC,-73.97005899999999,40.756764000000004,-73.98048399999999,40.759547999999995,1,1322,3908
16.1,2010-04-29 12:28:00 UTC,-73.999783,40.732843,-73.991435,40.691441999999995,5,1778,3909
13.3,2009-05-27 20:37:00 UTC,-73.994135,40.751173,-74.00801,40.706753000000006,5,1611,3910
11.0,2014-05-06 11:19:53 UTC,-74.00046400000001,40.75813,-73.97861400000001,40.752666999999995,2,1778,3911
7.7,2010-06-01 17:22:26 UTC,-73.972513,40.786631,-73.96499,40.768303,1,2288,3912
10.5,2013-12-06 14:55:00 UTC,-73.95399499999999,40.787991999999996,-73.982392,40.779707,1,2809,3913
7.5,2012-11-19 17:41:00 UTC,-73.97426999999999,40.763262,-73.990282,40.774846999999994,1,2524,3914
4.5,2012-03-04 00:57:00 UTC,-73.992037,40.744312,-74.002352,40.738652,3,2876,3915
8.0,2014-09-13 15:13:32 UTC,-74.012676,40.701671999999995,-74.016216,40.716223,2,2876,3916
27.07,2009-09-28 17:47:22 UTC,-74.016132,40.711014,-74.03924599999999,40.618036,1,2623,3917
6.5,2011-11-02 19:09:52 UTC,-73.98822,40.737667,-73.98391099999999,40.727796999999995,1,2876,3918
15.0,2014-12-29 15:52:53 UTC,-73.96822900000001,40.759582,-73.968259,40.798987,1,2833,3919
9.3,2011-10-05 08:14:00 UTC,-73.959562,40.764340000000004,-73.98266,40.746818,1,2480,3920
11.0,2015-01-10 11:23:35 UTC,-73.97489929199219,40.78809356689453,-73.96057891845703,40.76576614379883,1,3487,3921
23.5,2012-09-23 04:55:37 UTC,-73.988801,40.758646999999996,-73.938603,40.846,1,1938,3922
7.3,2012-03-04 00:57:00 UTC,-73.993128,40.729608,-73.993128,40.729608,2,1145,3923
5.0,2013-07-04 19:17:40 UTC,-73.990414,40.750424,-73.987747,40.739804,1,1778,3924
4.9,2009-12-07 20:49:00 UTC,-73.978492,40.728798,-73.98907700000001,40.723192,1,2011,3925
10.0,2013-01-16 00:57:37 UTC,-73.98208199999999,40.778566999999995,-73.970497,40.752334999999995,1,2011,3926
7.0,2015-05-22 15:56:59 UTC,-74.0028076171875,40.74547576904297,-74.00486755371094,40.74969100952149,1,1986,3927
5.5,2014-02-24 18:22:00 UTC,-74.002057,40.745682,-74.002618,40.730595,1,1745,3928
9.5,2014-03-14 19:56:26 UTC,-73.98177700000001,40.758798999999996,-73.960199,40.775827,1,2809,3929
8.5,2010-08-08 17:25:59 UTC,-73.953461,40.782422,-73.982316,40.773482,1,2955,3930
8.5,2009-05-27 20:37:00 UTC,-74.00814,40.738737,-73.991982,40.725627,2,2781,3931
8.5,2014-05-17 15:15:00 UTC,-73.989857,40.752272,-73.98319000000001,40.741727000000004,2,2955,3932
8.0,2013-01-30 13:06:43 UTC,-73.971063,40.752275,-73.984061,40.758958,1,1241,3933
8.5,2014-04-28 20:34:03 UTC,-73.982925,40.756765,-73.960142,40.770235,1,2809,3934
32.9,2011-12-03 10:28:00 UTC,-73.863297,40.769317,-73.975587,40.758807,1,1528,3935
7.5,2013-10-24 16:11:25 UTC,-73.96202,40.768663000000004,-73.95559300000001,40.785275,1,4642,3936
8.5,2015-02-23 00:40:05 UTC,-74.0064926147461,40.73877334594727,-74.00981903076172,40.71472930908203,1,1334,3937
11.5,2013-04-28 10:18:30 UTC,-73.981612,40.765119,-73.981124,40.781279,1,1334,3938
14.5,2014-05-20 23:09:00 UTC,-74.002147,40.73045,-73.984652,40.703342,1,1705,3939
9.3,2010-01-01 01:15:21 UTC,-73.979738,40.767259,-73.967024,40.7985,1,1742,3940
6.5,2009-05-27 20:37:00 UTC,-73.987922,40.748697,-73.987323,40.736115000000005,5,2705,3941
29.0,2013-12-21 06:21:00 UTC,-73.99194,40.738372,-73.942697,40.843779999999995,4,2513,3942
5.7,2009-12-07 20:49:00 UTC,-73.97419000000001,40.753503,-73.98530699999999,40.747541999999996,1,1778,3943
8.5,2011-11-17 12:18:23 UTC,-73.97313299999999,40.753045,-73.957735,40.77349,1,709,3944
10.5,2014-02-24 18:22:00 UTC,-73.952403,40.798277,-73.978325,40.788312,1,1213,3945
9.7,2011-02-07 22:08:02 UTC,-73.986266,40.74115,-73.95111700000001,40.771705,1,2623,3946
8.1,2011-06-21 22:56:29 UTC,-73.986851,40.756004,-73.960741,40.76247,1,1329,3947
8.5,2013-12-06 14:55:00 UTC,-73.968213,40.765528,-73.954038,40.784292,1,2833,3948
5.7,2009-06-08 21:05:45 UTC,-74.00146099999999,40.730897999999996,-73.98739,40.746342999999996,1,1334,3949
4.5,2015-02-21 08:32:15 UTC,-73.97639465332031,40.77640151977539,-73.98168182373047,40.776126861572266,3,2623,3950
5.3,2009-09-24 00:46:29 UTC,-73.985562,40.726908,-73.999546,40.728606,1,1403,3951
6.1,2011-06-19 12:39:56 UTC,-73.954132,40.77895,-73.974552,40.788243,1,2340,3952
5.0,2014-02-24 18:22:00 UTC,-73.967223,40.769257,-73.956733,40.775165,1,1611,3953
6.1,2009-05-27 20:37:00 UTC,-73.96713000000001,40.803472,-73.95246800000001,40.817043,1,1611,3954
8.5,2014-02-12 17:33:47 UTC,-73.97185999999999,40.750295,-73.974634,40.736441,2,1778,3955
4.5,2012-02-21 11:53:00 UTC,-73.95756,40.783642,-73.956827,40.778296999999995,1,1726,3956
22.0,2013-06-28 08:03:58 UTC,-73.975075,40.762052000000004,-74.011524,40.716364,1,2623,3957
17.0,2013-12-09 15:03:00 UTC,-74.01052,40.711847,-73.963018,40.710127,5,2011,3958
10.9,2010-11-15 23:59:51 UTC,-73.978392,40.745294,-73.97241600000001,40.786375,1,2114,3959
28.9,2011-03-19 03:32:00 UTC,-74.000613,40.732053,-73.92275500000001,40.826592,3,1956,3960
5.3,2010-04-09 18:38:47 UTC,-73.971026,40.751868,-73.97405,40.759107,1,2194,3961
9.3,2009-05-12 15:36:45 UTC,-73.986135,40.75847,-73.96690699999999,40.771553999999995,1,1962,3962
12.5,2011-03-19 03:32:00 UTC,-74.00494300000001,40.722782,-73.98123299999999,40.779498,1,2781,3963
4.5,2010-12-19 16:37:58 UTC,-73.942178,40.798109000000004,-73.95124799999999,40.788583,2,2260,3964
8.0,2015-03-13 10:26:52 UTC,-73.96868896484375,40.79910659790039,-73.95477294921875,40.7874755859375,1,718,3965
5.3,2012-01-05 10:00:22 UTC,-73.98354300000001,40.741279,-73.992644,40.744322,2,1932,3966
23.5,2014-12-08 21:50:00 UTC,-73.99758,40.72249,-73.95734,40.65585,1,1352,3967
20.0,2015-05-30 00:02:53 UTC,-74.00752258300781,40.72566604614258,-73.97755432128906,40.789710998535156,1,2460,3968
13.7,2009-10-10 03:00:28 UTC,-74.006022,40.735764,-73.94886600000001,40.777491,3,1247,3969
6.1,2009-05-27 20:37:00 UTC,-74.001025,40.752162,-73.983053,40.756586999999996,1,1247,3970
14.0,2015-04-17 10:24:10 UTC,-73.95063018798828,40.78332138061523,-73.96418762207031,40.80774688720703,2,1139,3971
4.5,2014-11-02 12:34:43 UTC,-73.976484,40.760027,-73.984794,40.757591999999995,3,2607,3972
7.0,2014-05-05 00:15:10 UTC,-73.98328599999999,40.739055,-73.991715,40.754061,1,2876,3973
3.7,2009-12-07 20:49:00 UTC,-73.958745,40.774943,-73.960868,40.778057000000004,1,2623,3974
19.5,2013-04-18 08:48:00 UTC,-73.976673,40.75665,-73.94993000000001,40.821917,1,952,3975
49.57,2010-12-21 13:08:00 UTC,-74.003417,40.735483,-73.78650999999999,40.639134999999996,5,2833,3976
4.1,2009-10-19 17:47:28 UTC,-73.98486,40.747640000000004,-73.982256,40.740839,1,2833,3977
8.0,2015-02-26 21:14:42 UTC,-73.9942855834961,40.7411003112793,-73.98084259033203,40.753379821777344,2,2833,3978
12.0,2014-01-16 15:12:26 UTC,-73.981736,40.749738,-73.984847,40.774769,2,2480,3979
9.3,2011-12-19 08:38:28 UTC,-73.99260799999999,40.730453000000004,-73.983203,40.756157,1,2002,3980
12.9,2009-12-07 20:49:00 UTC,-74.004602,40.734066999999996,-73.961453,40.774162,2,2936,3981
25.0,2015-06-29 07:57:07 UTC,-73.95113372802734,40.7857551574707,-74.00438690185547,40.707427978515625,1,2011,3982
14.5,2015-06-24 10:32:01 UTC,-73.95610809326172,40.76758193969727,-73.96197509765625,40.805423736572266,1,2651,3983
4.1,2010-02-10 01:56:14 UTC,-73.953917,40.767053999999995,-73.945799,40.777738,1,1948,3984
5.7,2012-06-06 23:14:41 UTC,-73.988807,40.756917,-73.988967,40.745671,1,3383,3985
8.0,2015-06-04 19:12:00 UTC,-73.99803924560547,40.76118087768555,-73.98764038085938,40.74788284301758,1,1938,3986
5.7,2009-07-20 18:29:02 UTC,-73.978886,40.752944,-73.978862,40.740818,1,1479,3987
11.3,2012-02-21 11:53:00 UTC,-74.003513,40.706387,-74.000298,40.733198,5,2002,3988
6.0,2014-04-27 00:18:40 UTC,-73.999453,40.723517,-73.99905799999999,40.734226,1,2833,3989
12.5,2013-12-21 06:21:00 UTC,-73.979222,40.787077000000004,-73.992657,40.743536999999996,1,1289,3990
11.0,2015-02-01 16:58:58 UTC,-73.96453857421875,40.75579833984375,-73.99137115478516,40.73101043701172,5,966,3991
9.0,2013-07-20 00:14:42 UTC,-74.00309200000001,40.734271,-73.995665,40.759223,1,1246,3992
3.7,2012-02-21 11:53:00 UTC,-73.951865,40.777587,-73.957502,40.774382,1,2809,3993
8.5,2012-06-14 22:23:53 UTC,-74.00638000000001,40.739418,-74.000155,40.720655,1,1544,3994
17.0,2013-12-25 20:45:56 UTC,-73.945308,40.759059,-73.945308,40.759059,1,1742,3995
6.5,2011-02-25 18:05:12 UTC,-73.96418,40.757335999999995,-73.94610300000001,40.773882,1,2077,3996
12.1,2012-03-04 00:57:00 UTC,-73.993135,40.742996999999995,-73.9463,40.781166999999996,1,1611,3997
13.5,2014-02-24 18:22:00 UTC,-73.98008,40.774587,-73.952925,40.813437,1,2955,3998
15.5,2015-03-20 23:29:26 UTC,-74.00355529785156,40.73237228393555,-73.97965240478516,40.68265151977539,1,4150,3999
3.7,2009-04-20 19:32:56 UTC,-73.976444,40.785652,-73.970726,40.793436,2,1360,4000
7.7,2011-10-05 08:14:00 UTC,-73.964163,40.75673,-73.98025,40.738815,1,889,4001
4.5,2011-03-19 03:32:00 UTC,-73.99476999999999,40.739123,-73.98565500000001,40.745387,2,2955,4002
5.3,2010-09-08 08:37:13 UTC,-73.99398199999999,40.751633,-73.98819499999999,40.737809999999996,1,1615,4003
7.3,2012-06-11 09:16:44 UTC,-74.005895,40.739962,-73.99005,40.756594,1,2607,4004
