fare_amount,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,hourofday,dayofweek
6.5,1,-73.97292328,40.76153564,-73.96121979,40.77941513,21,5
29.5,2,-74.005065,40.74068,-73.907248,40.762440000000005,17,5
6.0,2,-73.959582,40.77952,-73.955805,40.767955,13,5
57.33,2,-73.981279,40.749598999999996,-73.790952,40.644416,15,4
7.7,2,-73.94301,40.720641,-73.93366,40.698695,9,1
16.1,1,-74.008749,40.711447,-73.975782,40.749112,12,3
13.7,1,-73.9737,40.782059999999994,-73.985113,40.765982,13,5
9.7,1,-73.970005,40.753235,-73.999212,40.734246999999996,22,3
16.0,1,-73.98603299999999,40.731982,-73.954307,40.781307,2,5
31.0,1,-73.95425,40.821584,-73.987363,40.719749,23,3
11.8,2,-74.00271500000001,40.723319000000004,-73.943209,40.717616,6,4
10.5,1,-74.005505,40.751138,-73.988298,40.745651,2,6
7.3,1,-73.96806,40.787188,-73.9602,40.771414,16,6
31.83,1,-73.988215,40.737542,-73.870352,40.772852,0,3
57.33,2,-73.978409,40.756596,-73.77627199999999,40.645577,21,2
8.0,1,-73.9789505,40.76375961,-73.96103668,40.77494049,0,3
7.5,1,-73.97764000000001,40.753402,-73.995463,40.762158,14,4
7.3,5,-73.978482,40.787503,-73.955022,40.780633,17,5
16.1,4,-73.9868,40.7255,-73.9429,40.8026,16,2
8.5,1,-73.98355865,40.76580811,-73.97286987,40.7552681,19,1
4.5,1,-74.008174,40.723519,-74.002679,40.72865,12,5
8.5,1,-73.96569824,40.76565933,-73.98171997,40.75527954,17,4
4.5,2,-73.96843299999999,40.799772,-73.962417,40.805822,20,5
6.1,1,-73.984623,40.770215,-73.974673,40.758126000000004,10,1
5.3,1,-73.989528,40.75238,-74.00093299999999,40.736907,11,1
10.5,5,-73.99254499999999,40.723982,-73.976527,40.677547,11,1
13.5,1,-73.96611700000001,40.761924,-73.994038,40.758996,9,1
10.5,2,-73.989897,40.75677,-74.000226,40.727841999999995,15,5
6.5,1,-73.972483,40.746265,-73.97532700000001,40.75638,10,5
20.0,1,-73.988148,40.718619,-73.982217,40.667120000000004,14,4
7.3,2,-73.997123,40.722347,-73.999093,40.743992999999996,12,1
7.0,1,-73.985182,40.747593,-73.97213,40.760727,23,3
5.3,2,-73.984474,40.728744,-73.976455,40.744146,6,4
4.0,1,-74.008342,40.708653999999996,-74.010088,40.705344000000004,14,1
9.5,1,-73.96780799999999,40.801182,-73.948518,40.825672,9,3
6.1,1,-73.96879799999999,40.762485,-73.950424,40.776596000000005,18,0
15.5,1,-74.00964300000001,40.710859,-73.99033299999999,40.749897999999995,20,5
16.1,1,-73.993228,40.749984999999995,-73.954683,40.783467,20,3
8.5,1,-73.973198,40.758653,-73.95866,40.770038,9,3
8.1,1,-73.976973,40.750611,-73.994403,40.725879,23,1
6.5,1,-73.985027,40.74797,-74.006793,40.743977,7,0
7.3,1,-73.99038,40.761373,-73.995428,40.746457,20,2
36.3,1,-73.875022,40.774003,-73.97496,40.760611,5,2
6.1,1,-73.95210300000001,40.777615000000004,-73.957293,40.76675,0,4
16.0,1,-73.968686,40.801617,-73.987275,40.756122,8,0
6.1,2,-73.975798,40.740571,-73.963578,40.761996,17,2
6.5,1,-73.990095,40.729325,-74.005915,40.72392,18,4
8.1,1,-73.973067,40.752752,-73.96439000000001,40.768683,10,3
5.3,1,-73.977065,40.755767999999996,-73.99133,40.750077000000005,9,4
4.5,1,-73.97418213,40.78480148,-73.97185516,40.79199219,8,0
6.5,1,-73.961208,40.760740000000006,-73.976753,40.758693,11,2
11.7,1,-73.97353299999999,40.74801,-73.997668,40.713413,7,0
34.33,2,-73.96794128,40.80244827,-73.87081146,40.77408981,17,5
8.5,1,-74.003715,40.743387,-74.000085,40.727290999999994,22,0
8.1,1,-73.954755,40.769865,-73.982837,40.765004,22,4
9.7,1,-73.953968,40.778595,-73.984842,40.758857,16,6
19.5,1,-73.995593,40.724944,-73.950445,40.771770000000004,1,4
3.3,1,-73.98018,40.78399,-73.963037,40.77202,18,5
6.5,1,-73.969205,40.758778,-73.97191,40.74391,8,5
33.45,5,-73.86612,40.771088,-73.922075,40.881313,3,1
18.1,3,-73.999408,40.717659999999995,-73.966399,40.794525,2,6
12.0,2,-73.988052,40.763022,-73.970687,40.762632,5,2
11.5,6,-73.99160767,40.74461365,-74.01200867,40.70764542,13,5
4.5,1,-73.976955,40.758533,-73.968437,40.766378,22,4
6.5,1,-73.976302,40.775684999999996,-73.962246,40.776309999999995,18,4
8.5,5,-73.980795,40.760352000000005,-73.991625,40.731603,21,2
11.0,3,-73.981903,40.778797,-73.954175,40.806189,9,0
4.5,1,-73.982157,40.772902,-73.97404,40.764095000000005,20,3
4.5,1,-73.991022,40.742146999999996,-73.984193,40.73751,16,6
8.0,1,-73.99620300000001,40.726017,-74.00115,40.741575,15,6
13.5,1,-73.99324036,40.75247955,-74.0008316,40.71855164,14,5
6.0,1,-73.991401,40.760394,-73.99938,40.743193,6,3
12.5,1,-73.99330139,40.74990082,-73.96934509,40.7566185,19,0
10.5,1,-74.0072,40.705318,-73.98966800000001,40.736765000000005,20,2
8.5,1,-73.98129272,40.76897049,-73.97645569,40.78829575,21,2
6.5,1,-73.953286,40.772593,-73.961336,40.759562,11,2
11.0,1,-73.888743,40.749362,-73.87311,40.77438,0,4
4.0,1,-73.9803772,40.78271103,-73.97489929,40.78762817,18,2
8.1,1,-73.98184499999999,40.763087,-74.001977,40.735178000000005,0,1
8.0,2,-73.982887,40.677462,-73.955387,40.677872,14,5
9.0,1,-73.985035,40.759557,-73.996765,40.767107,11,4
6.9,5,-74.008092,40.737553000000005,-73.986083,40.743553000000006,21,0
4.5,1,-74.016835,40.705915999999995,-74.010013,40.712159,10,1
20.9,1,-73.988814,40.758715,-73.932776,40.856322999999996,23,1
13.5,1,-73.967751,40.760032,-73.941209,40.753367,12,2
9.0,1,-73.956264,40.779439,-73.968264,40.770689000000004,15,4
5.5,1,-73.98813629,40.74088669,-73.98235321,40.73117828,22,0
32.04,6,-73.88546753,40.77310944,-73.98941040000001,40.74649811,20,1
14.5,1,-73.988125,40.720267,-74.016335,40.704822,2,6
10.5,1,-73.990312,40.714317,-73.984142,40.740005,18,4
4.1,1,-73.97756,40.759669,-73.97811300000001,40.766525,6,5
14.5,1,-73.992324,40.734528999999995,-73.946793,40.718839,17,6
16.9,1,-73.97466800000001,40.742075,-73.96687,40.693212,20,3
7.3,1,-73.9948,40.727875,-73.98876,40.748595,7,1
16.5,1,-73.995349,40.744028,-73.95327900000001,40.807241,19,3
22.1,2,-73.979848,40.780896999999996,-73.946435,40.725203,22,0
5.5,1,-73.996195,40.716453,-74.008822,40.719151000000004,7,1
49.8,1,-73.785557,40.641575,-73.960605,40.769052,5,3
5.3,1,-73.98646,40.768347,-73.976105,40.786259,8,3
14.9,3,-74.001132,40.724193,-73.965687,40.757954999999995,17,6
4.5,1,-73.98652299999999,40.745732000000004,-73.993394,40.736327,16,1
28.0,1,-74.00852900000001,40.733166,-73.94939699999999,40.780567,2,6
10.1,1,-73.982985,40.725805,-73.957897,40.710807,5,6
4.1,1,-73.99185200000001,40.749721,-73.991249,40.743254,14,4
4.9,3,-73.970749,40.748736,-73.976744,40.745146999999996,21,5
32.9,1,-73.776679,40.64528,-73.97466899999999,40.687397999999995,15,0
7.7,4,-74.00411700000001,40.747753,-73.9798,40.755933,15,3
4.5,1,-74.015331,40.716029999999996,-74.009338,40.718583,21,4
5.7,5,-73.991288,40.745177000000005,-74.003273,40.732683,7,2
6.9,2,-73.982123,40.774985,-73.973935,40.799021999999994,22,0
13.5,1,-73.97474,40.793127,-73.990325,40.751732000000004,4,5
9.7,1,-73.9821,40.736224,-73.990226,40.755051,22,3
7.7,2,-73.963068,40.777812,-73.971867,40.757258,9,1
57.33,1,-73.972748,40.79554,-73.782306,40.644292,22,6
12.0,5,-73.993537,40.721577,-73.979997,40.760795,21,4
5.5,1,-73.95955,40.770808,-73.953533,40.782723,16,2
11.7,1,-74.00591700000001,40.708028999999996,-73.98144,40.74118,8,2
22.0,1,-73.99145,40.74432,-73.9493,40.781929999999996,12,6
9.5,1,-73.986858,40.775732,-73.965878,40.791024,16,5
4.1,1,-73.941874,40.795297,-73.942284,40.787275,16,1
15.5,1,-73.97773000000001,40.753240000000005,-74.00859200000001,40.718942,11,6
7.5,1,-73.962695,40.775467,-73.977417,40.774307,0,4
6.0,1,-73.973763,40.752235,-73.973715,40.759640000000005,23,2
7.5,1,-73.98404694,40.74418259,-73.991745,40.7315979,20,3
5.5,1,-73.951975,40.784587,-73.963545,40.792012,22,0
10.5,1,-73.97855,40.759617,-73.96308,40.770925,22,2
10.0,1,-73.975673,40.758963,-73.949802,40.775225,6,3
15.87,2,-73.99181,40.734432,-73.956046,40.746046,2,6
6.1,1,-73.98843199999999,40.733736,-73.973008,40.738548,1,6
6.5,4,-73.988749,40.759204,-74.00381800000001,40.751568,2,4
8.9,3,-73.98086500000001,40.774438,-73.990299,40.751456,20,3
4.5,3,-73.98141899999999,40.737074,-73.991344,40.735102000000005,21,4
5.3,1,-73.989037,40.758292,-73.986913,40.771138,2,5
4.1,4,-73.988274,40.731871000000005,-73.98709000000001,40.726803000000004,4,5
49.7,5,-73.776682,40.645388,-74.00187,40.68677,8,1
6.5,5,-73.97529499999999,40.755621999999995,-73.971767,40.763245,19,5
11.5,2,-73.968492,40.761332,-73.97420799999999,40.78298,19,3
13.0,1,-74.00624847,40.73366165,-73.97329712,40.75497818,8,3
11.0,1,-73.969656,40.765924,-73.94822099999999,40.802271000000005,6,2
22.1,2,-74.003478,40.734202,-73.940933,40.82155,19,0
14.5,5,-73.984382,40.759653,-73.96385699999999,40.807798,11,4
4.5,2,-73.989965,40.741178999999995,-73.9912,40.731527,1,4
8.5,1,-73.982366,40.775391,-73.981543,40.758856,21,3
9.3,5,-73.964395,40.797173,-73.95276700000001,40.789082,23,4
8.1,4,-73.994821,40.765965,-73.964866,40.757501,12,3
5.3,1,-73.991097,40.734017,-74.00344799999999,40.7326,20,0
49.15,1,-73.788333,40.644998,-73.99035,40.748127000000004,15,0
6.0,1,-73.967892,40.799832,-73.95879000000001,40.814555,11,2
9.5,1,-73.995868,40.725382,-74.009426,40.72364,13,6
10.9,5,-73.99640500000001,40.763512,-73.952187,40.782312,21,1
4.5,1,-73.96628,40.762242,-73.95733,40.766535,20,3
12.0,1,-73.967318,40.756822,-73.99679,40.760227,17,2
35.7,2,-73.789343,40.643583,-73.832782,40.761134999999996,6,3
6.1,1,-73.977432,40.738296999999996,-73.975707,40.751521999999994,12,1
11.0,1,-73.997915,40.716972999999996,-73.966075,40.710598,18,6
7.5,1,-73.99388123,40.75150299,-73.97489929,40.76307678,14,0
7.7,2,-73.982327,40.76853,-73.977875,40.792075,9,1
52.0,1,-73.986485,40.747732,-73.985765,40.747347,21,4
5.7,2,-73.994284,40.724833000000004,-73.981263,40.73718,7,4
5.7,3,-73.978227,40.757705,-73.813387,40.718785,16,3
4.5,1,-73.99462128,40.73905182,-74.00163269,40.73500061,10,1
5.0,1,-73.98670197,40.75623322,-73.98544312,40.76307297,11,0
5.3,1,-73.9735,40.737999,-73.976489,40.751635,14,2
9.7,1,-73.976963,40.746558,-73.982893,40.765793,12,4
6.0,2,-73.972989,40.786992,-73.982336,40.77807,17,4
9.5,4,-73.98594,40.758879,-73.99096999999999,40.750440000000005,8,6
4.1,1,-73.99104,40.742195,-73.98356,40.738178999999995,20,4
20.5,1,-73.933932,40.802893,-73.870145,40.86501,11,1
6.5,1,-73.951534,40.766394,-73.963319,40.758564,21,3
8.0,1,-73.974805,40.755922,-73.989405,40.740590000000005,2,5
7.0,1,-73.990882,40.751157,-73.97729,40.750368,9,3
3.7,2,-73.98639200000001,40.777028,-73.981476,40.783863000000004,21,3
6.9,2,-73.957329,40.769249,-73.973698,40.753141,22,0
6.5,1,-73.98961,40.729746999999996,-73.993217,40.722595,21,5
4.5,1,-73.963625,40.765392999999996,-73.954473,40.779121999999994,3,5
49.57,5,-73.98715200000001,40.751002,-73.784547,40.666277,5,3
9.5,1,-73.9887619,40.76179886,-74.00401306,40.75659943,1,1
11.0,1,-73.973357,40.747859000000005,-73.982925,40.723003000000006,20,1
7.5,1,-73.979339,40.754432,-73.960173,40.76198,11,2
6.5,4,-73.987433,40.738562,-73.981668,40.747913,20,3
5.0,1,-73.960973,40.757546999999995,-73.968355,40.757625,13,3
8.1,1,-73.955187,40.769005,-73.972918,40.743553000000006,14,4
13.0,1,-73.9486084,40.77408981,-73.99102783,40.75052643,12,5
12.3,2,-73.998356,40.723556,-73.98824499999999,40.757686,7,4
12.5,1,-73.95604200000001,40.803463,-73.986717,40.756257,2,5
8.5,1,-73.95327900000001,40.767814,-73.949299,40.796731,13,2
5.0,6,-73.987442,40.732995,-73.980137,40.743202000000004,17,4
15.3,2,-73.97139200000001,40.797785,-73.98876700000001,40.774048,6,3
6.5,1,-73.974654,40.74214,-73.99095600000001,40.751063,21,5
6.0,2,-73.9565,40.802968,-73.969313,40.7946,12,6
7.5,2,-73.96886500000001,40.750312,-73.95730999999999,40.7662,3,5
21.0,1,-74.003266,40.748888,-73.968013,40.759524,17,5
6.0,1,-73.96800999999999,40.768246999999995,-73.955822,40.779685,21,2
4.5,2,-73.98926999999999,40.721233000000005,-73.98288199999999,40.722471999999996,23,4
3.5,2,-73.966865,40.752815000000005,-73.964972,40.75567,23,4
6.1,5,-73.98312299999999,40.726632,-74.0019,40.724667,9,5
7.3,1,-73.98151700000001,40.755762,-73.96093,40.777857,12,6
10.5,1,-73.99502,40.769461,-73.968681,40.762576,15,0
16.5,1,-73.95714,40.780152,-73.96907,40.755952,18,0
8.9,3,-73.972725,40.749916999999996,-73.996732,40.751262,20,3
31.0,1,-73.982047,40.778897,-73.874687,40.829777,20,3
26.0,1,-74.006955,40.703977,-73.990613,40.756097,14,2
6.5,1,-73.981515,40.741226,-73.967177,40.759955,15,0
4.5,2,-73.980078,40.780805,-73.97359200000001,40.791962,12,1
3.5,1,-73.97842800000001,40.757507000000004,-73.978877,40.754132,9,3
18.0,5,-74.006732,40.70552,-73.971687,40.756992,15,5
10.5,1,-73.995047,40.679965,-73.96025999999999,40.690152000000005,14,4
10.0,1,-74.011844,40.71502,-73.98925799999999,40.716747999999995,14,3
4.1,3,-73.959133,40.800975,-73.950923,40.802517,20,3
7.0,4,-73.984055,40.740137,-73.982952,40.744592,20,5
7.0,1,-73.98859300000001,40.748851,-73.978031,40.766475,12,2
16.5,1,-74.004795,40.707277000000005,-73.986223,40.748428999999994,18,2
8.1,1,-73.982337,40.721441,-73.987003,40.744566,14,4
8.5,1,-74.008549,40.735508,-73.9869,40.759173,12,2
6.5,1,-74.005948,40.739915,-74.000015,40.757447,19,5
16.5,1,-73.980036,40.738323,-74.00534300000001,40.739869,18,2
15.7,2,-73.974248,40.748334,-74.00454,40.721321,3,4
4.0,1,-73.97884369,40.75068283,-73.97348022,40.74839783,13,4
17.0,2,-74.01429300000001,40.717721999999995,-73.982587,40.754034999999995,9,6
12.5,6,-73.99195999999999,40.725896999999996,-74.014275,40.709982000000004,1,2
8.0,1,-73.97800000000001,40.786783,-73.96587099999999,40.803134,15,6
9.7,3,-73.989255,40.756502000000005,-73.968435,40.79179,20,3
8.1,3,-73.993925,40.751333,-73.98092199999999,40.759807,22,4
22.0,4,-74.015935,40.71118,-73.971294,40.759988,13,5
7.5,6,-73.992637,40.768654999999995,-74.00269300000001,40.749472,19,0
17.0,1,-73.948787,40.788787,-73.976647,40.72887,12,5
8.1,1,-73.957663,40.765367,-73.93839799999999,40.797357,12,6
7.3,1,-74.00105400000001,40.748014000000005,-73.978239,40.763936,7,1
33.5,1,-73.97624300000001,40.739979,-74.02431800000001,40.61531,16,6
8.1,5,-73.988277,40.743195,-73.97918,40.72784,10,4
25.5,1,-73.983147,40.750215000000004,-73.922783,40.699457,19,4
4.1,1,-73.97901800000001,40.777635,-73.987166,40.776314,8,4
4.5,1,-73.97336,40.764406,-73.97005,40.762839,8,2
6.1,1,-74.00569300000001,40.723859999999995,-74.000056,40.740234,5,5
39.5,5,-73.789755,40.643741999999996,-73.945437,40.705812,2,3
19.0,2,-74.00527199999999,40.725487,-73.95538499999999,40.773455,20,2
5.3,3,-73.976433,40.753805,-73.978755,40.762164,10,1
6.5,1,-73.999797,40.761763,-73.977758,40.755382,14,0
13.0,2,-73.9751358,40.76480484,-73.99205017,40.74903488,19,1
18.5,2,-73.993747,40.720873,-73.980592,40.784205,14,0
8.5,4,-73.98706700000001,40.719674,-73.993564,40.741701,11,4
18.1,2,-74.00748,40.705877,-73.946283,40.777003,14,0
27.87,1,-73.987936,40.737891,-73.871172,40.774244,0,3
5.5,1,-73.98381042,40.76806641,-73.98477936,40.76049805,22,4
66.75,1,-73.992708,40.724778,-74.177145,40.693537,16,6
10.5,1,-73.9848,40.7321,-73.9593,40.7633,17,2
11.3,5,-73.992225,40.730722,-74.002122,40.760602,12,5
6.5,1,-73.969723,40.761845,-73.981925,40.768857000000004,10,2
4.9,1,-73.994005,40.720908,-73.98105699999999,40.716048,22,5
4.5,1,-73.981363,40.778826,-73.97533299999999,40.792320000000004,18,5
12.0,1,-73.997433,40.720734,-73.99351899999999,40.687090999999995,19,0
6.9,3,-74.004288,40.738062,-73.99253900000001,40.753796,11,6
4.9,5,-73.993675,40.75184,-73.981148,40.763653000000005,10,1
6.1,1,-74.00672800000001,40.74714,-73.991837,40.75407,12,5
52.0,2,-73.78899,40.642225,-73.98881,40.693507000000004,16,1
16.9,2,-73.984861,40.7196,-73.982573,40.772448,11,0
14.5,1,-73.972978,40.749145,-74.006885,40.708157,6,0
6.0,1,-73.96764499999999,40.758652000000005,-73.95580799999999,40.77283,0,6
7.7,5,-73.961555,40.768182,-73.982242,40.770842,2,0
4.1,1,-73.98238,40.731468,-73.976119,40.740502,20,1
4.1,3,-73.970096,40.759024,-73.960596,40.761635,20,3
6.5,1,-73.96975,40.797358,-73.982028,40.778065000000005,3,5
4.5,1,-73.97251892,40.75463867,-73.97312164,40.758098600000004,10,1
6.1,3,-73.990057,40.757113000000004,-74.002877,40.760407,20,3
7.5,2,-74.005198,40.728659,-74.004554,40.74216,19,4
11.5,5,-73.99828000000001,40.7289,-73.985557,40.758055,21,4
5.3,1,-73.959682,40.771196,-73.959909,40.779381,10,6
10.5,1,-74.005418,40.740029,-73.983659,40.745031,14,4
22.5,1,-73.96842099999999,40.765164,-73.992851,40.681263,23,5
18.9,1,-73.95472600000001,40.788266,-74.002275,40.735162,11,6
19.5,2,-74.001497,40.741040999999996,-73.973765,40.789705,19,0
5.0,1,-73.963778,40.765403000000006,-73.953902,40.779167,10,1
5.7,3,-73.98472199999999,40.768332,-73.986475,40.756377,16,3
8.0,1,-74.000517,40.73735,-73.98965,40.734225,12,1
14.5,1,-73.992051,40.697266,-73.97404399999999,40.644552000000004,10,3
10.9,4,-73.99139,40.750071999999996,-73.9513,40.7708,15,3
9.5,1,-73.978647,40.764503999999995,-73.991457,40.743843,9,2
5.5,2,-73.988085,40.759941999999995,-73.97908699999999,40.759187,12,0
11.5,1,-73.985838,40.762715,-73.988514,40.741089,8,6
5.5,1,-74.00305300000001,40.744177,-74.001847,40.73525,21,5
6.5,1,-74.003654,40.68084,-74.003654,40.68084,16,5
8.5,1,-73.99373,40.732292,-73.976681,40.747642,4,1
4.5,1,-73.967855,40.762562,-73.97614200000001,40.757591999999995,21,4
4.0,1,-73.981915,40.768714,-73.98412900000001,40.774325,14,4
11.0,5,-73.978897,40.782282,-73.99996999999999,40.748367,21,4
5.3,5,-73.952957,40.783621999999994,-73.96269000000001,40.76978,0,5
4.5,1,-73.97944100000001,40.781813,-73.970472,40.783909,12,0
7.0,3,-73.952575,40.781757,-73.963442,40.775062,20,2
7.3,1,-73.98237900000001,40.768352,-73.978601,40.782928000000005,20,2
7.3,1,-73.98418199999999,40.763257,-73.993463,40.736495,21,5
18.5,1,-73.97834778,40.78308105,-73.97153473,40.75065613,17,3
8.9,2,-73.982703,40.75029,-74.006217,40.7233,22,4
4.5,1,-73.963983,40.774525,-73.95684200000001,40.770687,7,1
8.1,1,-74.016683,40.716701,-73.998733,40.73614,12,6
8.0,1,-73.978453,40.778063,-73.97264,40.758943,0,3
7.3,2,-73.98265699999999,40.777190000000004,-73.965891,40.770958,13,1
8.1,1,-73.965003,40.775391,-73.972924,40.792947999999996,20,0
4.1,1,-73.982297,40.740218,-73.973599,40.748568,6,5
4.1,2,-74.007543,40.740919,-74.009229,40.729690999999995,16,5
5.5,1,-73.985058,40.758465,-73.972928,40.753282,7,3
30.27,2,-73.988067,40.749946,-73.870612,40.773928000000005,14,0
8.5,1,-73.99028299999999,40.73513,-74.00928499999999,40.725997,6,0
3.7,1,-73.977337,40.789685,-73.97338,40.793746999999996,21,6
6.9,2,-73.99587,40.759312,-73.97469,40.750809000000004,2,6
6.1,1,-73.97816800000001,40.755128000000006,-73.983498,40.761175,12,6
15.0,1,-73.955147,40.820257,-73.985723,40.773732,19,1
6.5,1,-73.95595551,40.78470612,-73.96972656,40.79011154,1,5
8.1,1,-73.986016,40.740522999999996,-73.986448,40.758356,14,4
8.5,1,-73.973662,40.752077,-73.973522,40.764759999999995,21,3
6.5,1,-73.986236,40.740349,-73.972319,40.751782,22,3
5.3,3,-73.986438,40.761540000000004,-74.002668,40.760645000000004,8,2
9.7,1,-73.982293,40.771471999999996,-73.993838,40.746978000000006,22,3
7.3,2,-73.958258,40.760661999999996,-73.981974,40.762068,6,4
3.7,1,-73.949407,40.772545,-73.954753,40.769928,6,2
11.5,1,-73.99579200000001,40.743908000000005,-73.982043,40.77247,18,6
5.0,1,-73.987264,40.724891,-73.98986,40.733569,11,0
4.5,1,-73.979004,40.753607,-73.988259,40.748888,22,4
9.7,1,-73.977683,40.778991999999995,-73.975128,40.759502000000005,17,5
14.0,1,-74.00547791,40.75099945,-73.9777832,40.78882217,15,6
4.5,1,-73.984913,40.747894,-73.98863,40.742416999999996,16,0
16.0,1,-73.993684,40.752431,-74.012174,40.714991,23,3
5.5,1,-73.98583,40.758305,-73.990767,40.75121,14,6
4.5,1,-73.978898,40.737023,-73.984267,40.734617,15,3
7.3,1,-73.98247099999999,40.772152,-73.977581,40.753194,8,1
3.7,1,-73.975818,40.781473,-73.97707,40.786277,19,3
6.1,2,-73.989773,40.758555,-73.984987,40.747972,23,5
8.0,1,-73.963627,40.765945,-73.984055,40.767452,15,6
6.5,1,-73.97259521,40.75534439,-73.97764587,40.74545288,19,0
5.3,1,-73.968475,40.767213,-73.972554,40.758353,8,3
7.5,1,-73.9915,40.750366,-73.978365,40.762642,15,0
6.0,1,-73.99643707,40.753944399999995,-73.99568939,40.76425171,19,1
12.5,2,-73.98210907,40.76483154,-73.94735718,40.74822617,15,4
83.6,1,-73.790531,40.643853,-74.164594,40.614033,17,3
6.0,1,-73.9770813,40.75461578,-73.98471832,40.74703598,17,5
6.0,1,-73.975791,40.760591,-73.984512,40.759283,22,4
7.0,1,-73.968622,40.764839,-73.971987,40.758745000000005,21,1
5.3,2,-73.978617,40.787715000000006,-73.968592,40.789932,12,3
6.0,1,-73.995432,40.755587,-74.006035,40.748402,22,4
8.5,1,-74.00766800000001,40.716285,-73.98740699999999,40.702442,19,1
29.0,4,-74.015895,40.706437,-73.980879,40.759448,13,5
4.9,1,-73.973153,40.766346999999996,-73.961372,40.780972999999996,9,0
6.1,1,-73.98749699999999,40.732822,-73.975937,40.74868,18,0
5.3,1,-73.977143,40.751263,-73.975063,40.742128,7,3
6.5,3,-73.981679,40.730961,-73.985253,40.717813,8,3
9.7,2,-74.0065,40.7387,-73.9987,40.7198,16,0
9.0,1,-73.992194,40.759139000000005,-73.99568000000001,40.739017,23,3
25.0,4,-73.990822,40.749158,-73.927426,40.76293,13,5
4.5,1,-73.994876,40.739903000000005,-73.990375,40.746378,20,3
4.9,1,-74.004992,40.706787,-74.015746,40.704995000000004,13,6
13.0,3,-73.977742,40.734043,-73.94850799999999,40.778025,19,2
28.9,1,-73.872845,40.774217,-73.97149300000001,40.756982,11,5
5.0,1,-73.97499084,40.75019073,-73.97215271,40.74544907,23,6
5.0,5,-73.98026999999999,40.752895,-73.986027,40.743207,17,5
10.5,1,-73.990114,40.771915,-73.956745,40.771538,14,2
6.1,1,-73.978702,40.762977,-73.973648,40.754845,10,1
10.0,6,-73.97407532,40.76250458,-73.95034790000001,40.78377533,12,1
6.5,1,-73.965423,40.759423,-73.979761,40.765112,18,6
5.0,1,-73.96274567,40.76331329,-73.96138,40.76855469,7,3
5.3,2,-73.978883,40.777462,-73.979347,40.767112,10,0
7.7,3,-73.99024,40.756178000000006,-73.974565,40.752891999999996,20,3
7.0,2,-73.983715,40.765475,-73.977777,40.778909999999996,0,6
12.5,6,-73.99333,40.7588,-73.94142,40.839215,23,2
6.1,5,-73.971525,40.766197,-73.982218,40.751025,9,5
12.0,1,-73.994057,40.751098999999996,-73.989471,40.742323999999996,19,0
4.1,5,-73.97970500000001,40.751583000000004,-73.975103,40.75866,13,1
15.5,1,-73.99108100000001,40.749769,-73.95868,40.709726,20,5
12.0,1,-73.993239,40.722362,-74.004409,40.747871999999994,17,2
7.0,2,-73.98241999999999,40.768297,-73.994854,40.76017,0,6
12.0,1,-73.958928,40.772293,-73.98307199999999,40.763243,16,0
8.1,2,-74.00469,40.724022999999995,-73.985383,40.697552,23,4
12.5,1,-73.95485,40.769962,-73.996635,40.720503,17,0
90.0,1,-73.99833000000001,40.79017,-73.99833100000001,40.790168,16,6
6.5,1,-73.974796,40.749584999999996,-73.958345,40.764501,12,5
11.0,1,-73.97577199999999,40.751886999999996,-73.982985,40.728167,20,1
5.0,1,-73.956652,40.817538,-73.956652,40.817538,21,2
13.0,1,-73.870915,40.773711999999996,-73.918892,40.763217,22,3
3.7,1,-74.02448000000001,40.797723,-74.019977,40.788385,23,3
6.5,3,-73.991642,40.726446,-73.978909,40.741175,15,5
10.5,5,-74.00494499999999,40.746732,-74.008707,40.71676,10,0
11.5,1,-73.95229499999999,40.781437,-73.988732,40.774217,18,6
16.9,1,-73.989537,40.730042,-73.97725,40.789609999999996,15,5
9.0,1,-73.98187,40.745615,-73.996887,40.725246999999996,12,6
3.3,2,-73.99063199999999,40.740465,-73.994155,40.734778000000006,2,6
25.7,2,-73.957045,40.773984999999996,-73.966449,40.675756,7,5
10.0,1,-73.992714,40.727678999999995,-74.00308199999999,40.740233,21,4
4.9,2,-73.999433,40.74391,-73.988642,40.746334999999995,21,3
7.5,1,-73.96823499999999,40.802234999999996,-73.970751,40.785865,23,3
3.5,1,-73.98686500000001,40.745052,-73.99105300000001,40.739092,20,0
8.5,1,-73.950242,40.780066999999995,-73.98230699999999,40.768412,21,3
39.0,1,-73.86352600000001,40.770589,-74.00138299999999,40.720152,21,5
13.7,2,-73.98207,40.76849,-74.002478,40.724823,10,2
23.7,1,-73.947875,40.77063,-73.973162,40.678075,11,1
9.5,1,-73.95997,40.773534999999995,-73.966677,40.791565000000006,7,0
7.3,5,-73.981272,40.774157,-73.954363,40.764258,17,5
52.0,5,-73.978717,40.762192,-73.782482,40.644205,15,5
5.0,4,-73.984662,40.742691,-73.988199,40.747596,3,5
5.5,2,-73.960415,40.778166999999996,-73.952392,40.773032,10,1
4.1,5,-73.899085,40.754146999999996,-73.924288,40.752404999999996,1,2
18.5,6,-74.00219200000001,40.71971,-73.953075,40.778222,13,1
9.0,1,-73.975207,40.76365,-73.991523,40.744896999999995,12,2
8.0,1,-73.998525,40.760692,-73.98433299999999,40.766507,15,6
10.5,1,-73.982182,40.775071999999994,-73.961837,40.773846999999996,20,2
8.0,1,-73.99453299999999,40.735165,-74.001763,40.723532,5,0
